FirstName,LastName,Height,Weight,Position,DOB,Uniform,City,State,College,Exp,Injury,TimeInjured,InsideScoring,PotInside,JumpShot,PotJumpShot,FtShot,PotFtShot,3pShot,Pot3pShot,3pUsage,Handling,PotHandling,Passing,PotPassing,PostDefense,PotPostDefense,PerimeterDefense,PotPerimeterDefense,Stealing,PotStealing,Blocking,PotBlocking,OReb,PotOReb,DReb,PotDReb,Fouling,Strength,Quickness,Jumping,Stamina,Team,Contract1,Contract2,Contract3,Contract4,Contract5,Contract6,Contract7,BirdYears,Option,Picname,InjuryAvoidance
Herschel,Kaba,77,199,PG,11/1/2001,22,Munsons Corners,NY,None,7,Broken Collarbone,0,35,36,60,60,51,54,62,62,44,54,54,60,65,28,31,64,64,57,60,19,22,31,31,34,39,32,38,59,54,67,LCH,1000000,0,0,0,0,0,0,0,None,,2
Veljko,Hunt,72,168,PG,11/2/1996,1,Danville,AR,None,12,,0,33,35,52,52,45,65,50,50,32,78,78,56,56,13,18,39,39,67,67,8,8,14,14,35,35,43,17,26,37,46,LCH,1000000,0,0,0,0,0,0,0,None,,77
Sviatoslav,Bukovec,83,244,C,8/23/2008,43,Ljubljana,Slovenia,None,0,,0,2,5,2,5,2,5,0,0,0,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,43,2,1,2,52,FA,0,0,0,0,0,0,0,0,None,,96
Edison,Bogart,73,179,SG,3/16/2004,31,Hampton Township,PA,None,2,,0,9,10,14,15,9,18,11,13,38,11,17,14,16,3,5,10,10,19,24,3,3,6,6,8,8,80,9,12,12,92,LCH,1000000,0,0,0,0,0,0,0,None,,49
John,Militello,74,199,SF,11/27/2003,20,Brownsdale,MN,None,3,,0,10,18,10,15,7,16,10,10,34,12,12,10,11,7,14,10,12,11,12,9,15,9,9,11,12,36,11,6,17,94,LCH,1000000,0,0,0,0,0,0,0,None,,2
Vicente,Cowden,81,233,C,1/3/2004,40,Erma,NJ,None,4,Concussion,0,10,25,8,15,7,10,4,4,7,6,7,7,18,17,31,6,16,5,5,16,24,17,20,9,22,75,18,6,8,58,LCH,1000000,0,0,0,0,0,0,0,None,,22
Julius,Rodrigues,82,257,C,12/20/1993,53,Durant,IA,None,15,Concussion,0,58,58,27,27,38,43,8,8,4,21,21,21,21,56,56,21,23,19,19,55,55,74,74,51,51,22,42,21,44,77,THP,1000000,0,0,0,0,0,0,0,None,,28
Casey,River,80,234,C,2/15/1996,43,Napeague,NY,None,12,Fractured Jaw,0,54,54,23,23,22,36,8,8,1,23,24,20,20,66,66,19,19,21,23,68,68,53,53,53,53,40,32,24,27,41,THP,1000000,0,0,0,0,0,0,0,None,,80
Morgan,Slaton,80,242,PF,9/25/2001,54,Bolton,NC,None,7,Patellar Tendanitis,0,63,63,48,48,36,36,23,24,22,30,30,31,31,54,54,37,49,27,27,54,54,70,70,55,55,38,68,30,43,75,THP,1000000,0,0,0,0,0,0,0,None,,3
Darrell,Gluck,79,222,C,8/17/2003,44,Adrian,MI,None,5,,0,61,61,36,36,44,45,23,23,22,29,29,25,30,47,47,39,39,24,32,47,47,44,44,60,60,23,55,31,41,78,THP,1000000,0,0,0,0,0,0,0,None,,80
Damian,Cassidy,77,207,SG,4/20/2000,2,Bayfield,CO,None,8,Broken Foot,0,64,68,60,60,51,55,49,54,26,48,50,44,44,51,51,50,59,48,48,31,41,49,49,63,63,52,35,25,30,90,THP,1000000,0,0,0,0,0,0,0,None,,91
Wilfried,Torrence,76,203,SG,10/11/2002,16,Selma,NC,None,6,Broken Finger,0,54,54,48,49,35,49,51,51,37,58,58,51,54,51,51,67,67,50,56,41,41,32,43,48,51,46,45,54,42,94,ASI,1000000,0,0,0,0,0,0,0,None,,58
Yalim,Hudspeth,77,209,SG,3/23/1997,25,Belle Fourche,SD,None,11,Concussion,0,61,61,75,75,71,83,62,62,46,87,87,60,60,69,69,72,72,68,68,52,52,60,60,76,76,52,67,70,51,62,THP,1000000,0,0,0,0,0,0,0,None,,60
Kazimieras,Pleasant,72,172,PG,10/26/2001,9,Baldwinsville,NY,None,7,,0,34,38,66,66,43,73,70,70,38,58,58,59,59,28,35,64,64,53,53,20,21,28,32,38,38,49,35,52,63,91,THP,1000000,0,0,0,0,0,0,0,None,,88
Billy,Bertolini,79,224,SF,4/22/1999,28,Old Bridge,NJ,None,9,Broken Foot,0,42,42,77,77,52,52,64,64,42,59,65,49,49,31,34,55,55,56,56,20,20,32,32,42,43,67,42,47,47,36,THP,1000000,0,0,0,0,0,0,0,None,,93
Weldon,Ritzer,79,220,SF,7/6/2000,35,Wilson,KS,None,8,Jammed Finger,0,44,47,54,54,40,50,70,70,39,62,62,56,70,30,38,64,64,56,71,20,21,32,32,37,41,45,47,40,55,60,THP,1000000,0,0,0,0,0,0,0,None,,32
Jacques,Lage,71,175,PG,11/5/2003,24,Fruit Hill,OH,None,5,Broken Jaw,0,29,34,53,53,51,62,52,52,22,55,55,68,68,15,15,49,49,72,72,10,10,18,18,28,34,67,30,64,43,91,THP,1000000,0,0,0,0,0,0,0,None,,55
Monroe,Stoltzfus,68,161,PG,5/22/2003,22,Morgan Hill,CA,None,5,,0,32,32,33,33,57,63,41,41,50,48,48,47,47,19,19,46,46,42,42,8,8,20,20,27,27,70,27,56,46,68,THP,1000000,0,0,0,0,0,0,0,None,,73
Parker,Toombs,74,178,PG,4/10/2004,3,Morning Glory,TX,None,3,,0,10,11,11,12,7,25,12,19,37,15,20,19,26,6,8,11,11,17,18,2,2,7,7,8,11,56,10,15,13,77,THP,1000000,0,0,0,0,0,0,0,None,,62
Prospero,Hernandez,78,218,SF,1/24/2004,4,Hershey,NE,None,1,,0,12,20,12,19,5,24,9,15,25,13,14,10,13,10,16,11,12,11,17,10,18,8,16,9,14,29,19,11,12,53,THP,1000000,0,0,0,0,0,0,0,None,,51
Riley,Zollinger,78,220,C,12/5/2003,30,Avon,OH,None,4,,0,15,29,8,19,5,10,3,3,6,6,7,7,25,21,36,6,30,5,9,24,30,12,29,18,25,55,14,4,12,87,THP,1000000,0,0,0,0,0,0,0,None,,53
Jay,Stegner,79,231,PF,6/9/2002,31,Hancock,MN,None,6,Sprained Knee,0,58,58,28,28,33,40,9,9,2,16,16,20,25,63,63,29,29,22,22,68,68,56,58,68,68,72,49,19,62,73,MTY,1000000,0,0,0,0,0,0,0,None,,73
Rubin,Degen,82,233,C,4/1/2001,41,Pelham Manor,NY,None,7,Pulled Hamstring,0,63,63,32,32,27,48,12,12,8,20,20,27,27,54,54,25,26,22,23,75,75,61,61,88,88,44,63,22,43,83,MTY,1000000,0,0,0,0,0,0,0,None,,42
Edmond,Avis,80,240,PF,2/17/1999,33,Barrington Hills,IL,None,9,Plantar Fasciitis,0,66,66,33,33,32,54,23,24,7,24,24,29,32,63,63,33,33,22,35,56,56,69,69,61,61,45,65,29,56,40,MTY,1000000,0,0,0,0,0,0,0,None,,40
Walton,Ricklefs,78,217,SF,7/9/2004,50,Smyrna,TN,None,4,Inflamed Appendix,0,86,86,45,53,37,43,27,27,3,28,28,32,35,70,77,45,49,33,33,72,72,58,68,83,86,69,60,48,53,58,MTY,1000000,0,0,0,0,0,0,0,None,,54
Jarred,Pelchat,81,236,PF,7/28/1997,7,Mount Pleasant,TX,None,11,Fractured Nose,0,39,39,50,50,49,59,41,41,45,44,44,48,52,34,35,53,53,45,45,36,36,47,47,46,49,33,42,23,35,62,PAR,1000000,0,0,0,0,0,0,0,None,,42
Bruno,Protsman,80,226,SF,9/25/1996,26,Lake Erie Beach,NY,None,12,Bruised Cheekbone,0,37,37,55,55,57,59,44,44,30,43,43,37,37,49,49,49,49,36,36,30,30,40,41,40,40,52,25,40,47,56,MTY,1000000,0,0,0,0,0,0,0,None,,43
Clement,Pendley,81,223,PF,8/21/2010,54,North Port,FL,Georgetown,0,,0,2,5,2,5,2,5,0,0,0,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,20,2,2,2,74,Draft,0,0,0,0,0,0,0,0,None,,84
Clarence,Um,77,207,SF,2/14/2000,22,Cassandra,PA,None,8,Broken Leg,0,46,49,81,86,48,75,67,67,41,53,55,51,58,32,32,56,56,50,50,20,20,29,29,39,39,40,26,49,44,52,MNS,1000000,0,0,0,0,0,0,0,None,,27
Dino,Amador,74,174,SF,4/18/1999,3,Gainesboro,TN,None,9,,0,41,44,48,48,37,47,66,66,35,63,63,51,51,33,39,52,52,69,70,23,23,33,33,31,38,20,29,27,27,69,MTY,1000000,0,0,0,0,0,0,0,None,,87
Achilas,Dilullo,74,178,PG,6/17/1999,30,Kilmichael,MS,None,9,Sprained Ankle,0,44,44,58,58,35,46,72,72,51,60,60,50,50,32,35,64,64,48,48,21,21,31,36,34,37,44,42,35,53,66,MTY,1000000,0,0,0,0,0,0,0,None,,61
Mazhar,Oatis,75,194,SG,12/9/1993,24,Cassadaga,NY,None,15,Sprained Ankle,0,34,34,46,46,52,55,49,49,24,91,91,74,74,16,16,37,37,50,50,8,8,15,15,31,33,61,18,49,31,73,MTY,1000000,0,0,0,0,0,0,0,None,,7
Xavier,Klassen,72,171,PG,5/12/2002,23,Webbers Falls,OK,None,6,Dislocated Shoulder,0,36,42,64,64,65,67,71,71,35,96,96,70,70,22,28,49,49,67,67,10,11,19,19,28,29,46,39,60,43,90,MTY,1000000,0,0,0,0,0,0,0,None,,20
Harry,Iser,69,163,PG,9/9/2004,20,Upland,CA,None,1,,0,9,10,11,18,6,17,14,14,48,14,16,15,15,5,5,8,12,9,10,2,2,5,6,8,8,54,10,13,15,67,MTY,0,0,0,0,0,0,0,0,None,,84
Wilfred,Redwood,78,219,SF,12/12/2003,21,Mobile City,TX,None,1,,0,8,21,10,23,5,15,12,19,45,10,14,10,19,12,22,9,18,8,14,10,14,8,22,9,21,70,14,3,12,77,MTY,1000000,0,0,0,0,0,0,0,None,,53
Devin,Bogucki,80,231,C,9/8/2003,52,Ridgeway,AK,None,4,,0,17,28,7,9,4,13,3,3,2,4,4,5,6,9,19,6,8,7,10,10,22,14,24,14,19,62,19,4,13,62,MTY,1000000,0,0,0,0,0,0,0,None,,77
Anderson,Wurm,86,258,C,10/1/2000,0,Campton,KY,None,8,Strained Back,0,77,77,31,32,31,32,12,13,1,17,24,27,27,68,68,18,23,29,29,80,80,81,81,68,68,49,49,29,27,74,TIL,1000000,0,0,0,0,0,0,0,None,,10
Burton,Darland,79,236,C,10/10/1998,33,Reinerton-Orwin-Muir,PA,None,10,Severe Migraines,0,51,51,34,34,28,32,12,12,6,18,23,31,31,59,59,25,25,23,29,55,55,62,66,52,52,73,41,19,41,61,MNR,1000000,0,0,0,0,0,0,0,None,,68
Eddy,Overmyer,83,247,PF,6/24/2001,43,St. Paul,VA,None,7,Sprained Knee,0,73,73,45,54,32,43,26,26,3,29,29,29,34,65,65,32,32,29,29,59,60,67,67,68,68,68,35,29,44,70,TIL,1000000,0,0,0,0,0,0,0,None,,43
Matuk,Bruton,77,220,PF,8/11/2000,42,Cannon Beach,OR,None,8,,0,65,65,33,38,27,46,26,26,7,31,31,31,31,67,67,42,49,28,31,67,67,64,64,67,67,46,59,34,55,48,MTY,1000000,0,0,0,0,0,0,0,None,,22
Stanley,Edwards,78,218,SF,5/6/2002,27,Selfridge,ND,None,6,Torn Ligament,1,49,49,51,51,51,55,64,64,42,47,47,49,56,47,52,57,57,50,53,38,38,51,51,42,45,60,56,43,58,79,TIL,1000000,0,0,0,0,0,0,0,None,,75
Paris,Linkuite,76,191,PF,11/8/1994,25,Esmond,ND,None,14,Broken Foot,0,42,42,50,50,48,60,42,44,24,39,43,40,44,37,37,49,53,33,41,36,36,42,42,53,53,44,41,37,46,33,TIL,1000000,0,0,0,0,0,0,0,None,,0
Dylan,Roberts,82,257,C,12/2/2009,32,Holly Springs,GA,Vanderbilt,0,,0,2,5,2,5,2,5,2,5,20,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,34,2,2,2,80,Draft,0,0,0,0,0,0,0,0,None,,48
Gary,Schwartz,84,243,C,1/1/2007,45,Greenville,PA,Alabama,0,,0,2,5,2,5,2,5,0,0,0,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,100,2,2,2,53,FA,0,0,0,0,0,0,0,0,None,,98
Lance,Moitoso,79,232,C,4/18/1996,20,Rainier,WA,None,12,Blurred Vision,0,38,38,47,47,30,50,62,62,53,64,64,43,43,25,25,39,39,48,48,16,16,25,25,31,31,53,26,34,14,69,TIL,1000000,0,0,0,0,0,0,0,None,,44
Dennis,Rodney,83,249,C,10/8/2009,55,New York,NY,Holy Cross,0,,0,2,5,2,5,2,5,0,0,0,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,55,2,2,2,66,FA,0,0,0,0,0,0,0,0,None,,94
Jake,Scherer,72,180,PG,2/19/1999,11,Carthage,NC,None,9,Bulging Disc,24,33,36,59,61,56,75,66,66,46,85,92,68,68,20,21,53,55,74,74,9,9,17,20,31,33,31,37,31,49,51,TIL,1000000,0,0,0,0,0,0,0,None,,18
Pat,Akbulut,69,172,SG,4/21/1998,13,Sylvania,PA,None,10,Bruised Hip,0,31,33,61,61,48,61,66,66,32,78,78,73,74,18,18,55,55,53,53,10,10,16,16,26,26,73,29,25,30,66,TIL,1000000,0,0,0,0,0,0,0,None,,28
Rueben,Persons,73,170,PG,9/22/2004,1,Wildwood,NJ,None,1,,0,9,9,10,18,11,25,14,15,20,17,20,24,34,5,7,10,13,14,14,3,3,7,7,7,12,69,12,12,13,89,TIL,0,0,0,0,0,0,0,0,None,,38
Tracy,McPeak,74,195,SF,10/28/2004,23,Ortonville,MN,None,2,,0,11,13,11,14,9,13,8,18,34,12,12,8,13,11,13,13,17,12,16,9,9,11,15,8,20,34,10,10,14,70,TIL,1000000,0,0,0,0,0,0,0,None,,93
Yolbul,Kolb,81,232,C,5/13/2003,33,Menlo Park,CA,None,5,,0,14,23,7,10,5,10,2,2,7,6,7,8,8,12,19,6,6,6,8,16,18,17,22,13,17,50,13,5,14,65,TIL,1000000,0,0,0,0,0,0,0,None,,94
Wes,Fulton,84,243,C,2/16/2004,34,Sawmill,AZ,None,4,Severe Migraines,0,99,99,40,40,55,61,15,15,7,38,38,36,44,99,99,37,45,42,45,99,99,99,99,96,96,77,100,50,70,59,PET,1000000,0,0,0,0,0,0,0,None,,48
Ricardo,Obermiller,83,250,PF,1/14/1998,54,Abita Springs,LA,None,10,Broken Finger,0,61,61,30,30,25,43,9,9,5,21,21,23,23,65,65,22,24,20,21,87,87,60,60,63,63,67,45,19,54,46,PET,1000000,0,0,0,0,0,0,0,None,,57
Deji,Gandhi,83,220,SG,4/26/2002,33,Shady Point,OK,None,6,Broken Cheekbone,0,78,78,38,42,29,46,28,31,17,33,41,40,40,58,58,32,47,31,31,68,68,57,57,60,60,24,57,34,46,79,FER,1000000,0,0,0,0,0,0,0,None,,75
Mckinley,Barrier,79,234,C,11/7/1993,0,Kinsman,IL,None,15,Bruised Jaw,0,60,60,38,38,38,52,21,21,11,37,39,33,33,62,62,30,34,21,21,46,46,62,62,65,65,24,30,31,21,47,EDM,1000000,0,0,0,0,0,0,0,None,,96
Dane,Wormley,74,192,SF,10/24/1996,32,Sedan,KS,None,12,,0,42,42,43,43,39,62,43,43,28,50,50,35,35,37,37,37,37,47,47,35,35,37,37,51,52,28,41,41,23,53,PET,1000000,0,0,0,0,0,0,0,None,,51
Celestinas,Clauss,81,227,PF,7/28/2004,35,Pacheco,CA,None,4,Sprained Ankle,0,40,40,37,39,35,45,38,38,18,39,41,43,43,47,47,47,47,42,47,37,37,45,52,45,45,50,63,42,38,96,PET,1000000,0,0,0,0,0,0,0,None,,70
Cody,Haverland,80,215,SG,6/20/2002,31,Hoskins,NE,None,6,Broken Finger,0,92,92,79,79,85,99,82,82,37,77,77,82,82,73,86,92,92,67,67,69,69,62,62,85,85,58,78,63,91,73,PET,1000000,0,0,0,0,0,0,0,None,,48
Antony,Rickard,83,224,C,6/22/2010,53,Burbank,CA,Clemson,0,,0,2,5,2,5,2,5,0,0,0,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,24,2,2,2,21,ROQ,0,0,0,0,0,0,0,0,None,,70
Isaias,Labuda,73,183,SG,7/9/2002,22,Tollette,AR,None,6,Sprained Wrist,0,53,53,62,62,46,56,72,75,51,62,65,62,62,34,41,62,62,59,59,22,22,28,34,48,48,49,41,65,50,75,CHE,1000000,0,0,0,0,0,0,0,None,,86
Irmantas,Metzer,72,174,PG,11/25/2002,8,Lakes of the Four Seasons,IN,None,6,Sprained Ankle,0,41,58,77,79,54,60,74,74,35,63,63,53,53,30,37,78,78,81,81,22,29,27,43,38,51,37,36,68,67,82,PET,1000000,0,0,0,0,0,0,0,None,,40
Lewis,Sheely,70,172,SG,9/17/2004,30,Bellevue,KY,None,4,,0,36,36,59,59,52,81,60,60,45,63,63,60,60,19,19,48,48,53,53,10,10,21,21,30,30,38,36,55,56,81,PET,1000000,0,0,0,0,0,0,0,None,,90
Nicodemo,Tevis,71,166,PG,4/23/2002,13,Jerseytown,PA,None,6,,0,38,48,62,62,69,69,65,65,44,86,86,76,76,16,18,56,56,66,66,11,11,20,23,32,32,33,29,61,47,100,PET,1000000,0,0,0,0,0,0,0,None,,88
Bryon,Bollin,74,180,PG,3/10/2003,4,Wilmington,NC,None,2,,0,6,10,14,17,8,21,12,23,26,12,23,18,19,6,6,10,18,11,16,3,3,4,4,7,9,33,10,11,11,84,PET,1000000,0,0,0,0,0,0,0,None,,67
Anastas,Brisker,79,226,SF,1/9/2004,16,Nixon,PA,None,1,,0,14,16,10,14,6,16,9,14,24,7,15,10,10,11,13,8,11,12,18,10,10,10,15,14,14,41,15,4,9,89,PET,1000000,0,0,0,0,0,0,0,None,,97
Kenton,Hagemann,83,238,C,5/28/2003,44,Watford City,ND,None,5,,0,12,20,7,12,4,13,3,3,5,5,5,6,8,9,15,9,10,7,7,20,30,17,20,10,22,46,7,3,13,85,PET,1000000,0,0,0,0,0,0,0,None,,43
Giray,Eggebrecht,84,262,C,12/26/2001,53,McLemoresville,TN,None,7,Bruised Hip,0,62,62,31,31,25,31,12,12,0,22,22,30,30,71,71,22,25,28,28,93,93,81,81,76,76,28,70,24,43,90,FER,1000000,0,0,0,0,0,0,0,None,,36
Harold,Murphey,78,202,PF,7/11/2001,34,Hazel,SD,None,7,Stiff Neck,0,99,99,58,58,47,60,16,16,0,30,30,36,36,86,86,46,49,38,43,99,99,83,83,99,99,55,88,37,62,73,FER,1000000,0,0,0,0,0,0,0,None,,56
Rayford,Ashmore,79,221,PF,4/24/1995,43,Lovell,WY,None,13,,0,58,58,33,33,36,56,24,24,22,35,39,28,28,50,50,27,27,26,26,43,43,52,52,52,52,30,37,21,32,65,FER,1000000,0,0,0,0,0,0,0,None,,88
Umaru,Cheatam,83,270,C,8/5/1992,45,Wedgewood,SC,None,16,Sprained Knee,0,55,55,35,35,34,43,27,27,10,33,33,29,29,51,51,35,35,26,26,56,56,49,49,62,62,60,32,18,45,48,FER,1000000,0,0,0,0,0,0,0,None,,43
Ronny,Paddock,80,232,SF,3/24/1999,23,Chester,SC,None,9,Jammed Finger,0,58,58,58,58,43,61,49,55,39,56,62,43,43,43,43,55,56,50,51,33,34,51,52,48,48,37,52,40,46,66,PET,1000000,0,0,0,0,0,0,0,None,,26
Alfred,Nock,80,232,SG,9/3/1996,7,Oilton,TX,None,12,Patellar Tendanitis,0,50,50,37,37,37,69,35,35,24,46,46,44,44,37,37,50,50,39,39,33,33,35,35,39,39,54,29,29,15,55,FER,1000000,0,0,0,0,0,0,0,None,,99
Ergi,Halvorsen,74,200,SF,10/21/2001,28,Tomahawk,WI,None,7,Bruised Cheekbone,0,55,55,58,58,50,62,43,43,40,61,64,42,43,45,50,60,60,48,48,44,44,51,51,54,59,59,46,37,38,72,FER,1000000,0,0,0,0,0,0,0,None,,13
Clyde,Corea,78,213,SF,5/26/2000,1,Brule,NE,None,8,Severe Migraines,0,41,41,74,74,56,56,70,70,47,66,66,60,61,26,27,56,60,68,68,19,19,28,29,44,44,65,42,50,33,83,STL,1000000,0,0,0,0,0,0,0,None,,22
Cole,Jones,76,224,SG,2/11/2009,23,St. Francis,WI,Wisconsin,0,,0,2,5,2,5,2,5,2,5,67,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,38,2,2,2,66,Draft,0,0,0,0,0,0,0,0,None,,22
Dong,Champagne,78,215,SF,12/14/2004,20,Bayard,NM,None,4,Bruised Jaw,0,48,48,68,72,47,60,64,64,38,60,66,47,47,33,33,57,58,61,61,19,21,37,37,38,41,61,46,54,60,77,PAR,1000000,0,0,0,0,0,0,0,None,,53
Walter,Williams,83,250,C,1/31/2010,0,Santa Ana,CA,Pepperdine,0,,0,2,5,2,5,2,5,0,0,0,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,11,2,2,2,3,Draft,0,0,0,0,0,0,0,0,None,,66
Gerhold,Oyler,70,167,PG,7/21/2001,31,Flora,MS,None,7,Broken Finger,0,35,35,51,51,58,78,54,54,50,70,70,71,71,19,20,46,46,53,53,8,8,18,22,30,30,37,41,50,55,98,FER,1000000,0,0,0,0,0,0,0,None,,71
Michel,Nealy,75,187,PG,6/3/2004,30,Monmouth,IA,None,1,,0,7,16,14,16,5,16,10,16,42,18,25,21,31,6,7,10,19,14,20,3,3,5,7,6,6,85,12,8,15,60,FER,1000000,0,0,0,0,0,0,0,None,,47
Ryan,McHaney,77,211,SF,6/3/2003,2,Adair Village,OR,None,2,,0,12,12,11,14,8,19,12,15,22,14,19,11,17,8,12,13,24,11,16,9,9,11,17,7,19,52,12,5,17,70,FER,1000000,0,0,0,0,0,0,0,None,,30
Inocencio,Arenas,79,222,C,10/2/2004,42,Harbor Hills,OH,None,2,,0,20,28,8,18,6,15,4,4,4,5,5,8,21,14,23,7,17,5,9,18,35,13,22,15,18,51,21,3,8,74,FER,1000000,0,0,0,0,0,0,0,None,,55
Miquel,Stephenson,85,273,C,2/2/1996,51,Warsaw,VA,None,12,Patellar Tendanitis,0,77,77,45,45,43,56,11,11,7,35,35,35,35,77,77,33,33,32,32,77,77,70,70,77,77,37,57,26,56,85,MNR,1000000,0,0,0,0,0,0,0,None,,29
Coy,Dileo,86,260,C,9/27/2003,41,Kutztown,PA,None,5,Broken Foot,56,85,85,51,51,51,55,11,11,5,30,30,37,37,86,86,35,35,37,37,88,88,87,87,80,80,62,100,42,62,76,SON,1000000,0,0,0,0,0,0,0,None,,97
Monte,Wasielewski,79,235,C,5/6/2003,55,JAARS,NC,None,5,Dislocated Shoulder,0,40,40,38,38,40,43,20,20,10,25,25,26,26,57,57,20,20,19,19,48,48,47,47,48,48,22,78,28,56,91,ASI,1000000,0,0,0,0,0,0,0,None,,23
Théodore,Brocquart,83,239,C,10/9/2010,54,Bordeaux,France,None,0,,0,2,4,2,4,2,5,2,4,22,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,89,2,2,2,70,FA,0,0,0,0,0,0,0,0,None,,93
Emerson,Blair,83,219,C,4/4/2009,45,New York,NY,North Carolina,0,,0,2,5,2,5,2,5,0,0,0,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,22,2,2,2,39,Draft,0,0,0,0,0,0,0,0,None,,38
Edwin,Llewellyn,78,205,C,2/25/1999,23,Carlstadt,NJ,None,9,Fractured Hip,0,52,52,58,58,38,51,38,38,26,55,56,43,43,43,43,49,68,39,59,39,39,55,55,50,50,47,31,35,56,49,SON,1000000,0,0,0,0,0,0,0,None,,72
Helmfrid,Strong,76,209,PF,4/12/1999,23,Washington Park,IL,None,9,Sprained Wrist,0,49,54,42,45,29,54,43,43,30,36,41,48,49,50,50,53,59,40,49,41,42,49,49,56,56,42,44,35,52,49,CHE,1000000,0,0,0,0,0,0,0,None,,39
Jamie,Reighard,73,174,PG,8/22/1996,27,Navassa,NC,None,12,Dislocated Finger,0,54,54,77,77,76,81,77,77,43,95,95,73,73,45,45,71,71,77,77,25,25,38,38,49,49,68,53,94,65,51,SON,1000000,0,0,0,0,0,0,0,None,,20
Víctor,Bogart,74,192,PG,6/18/2002,15,South Ogden,UT,None,6,Sprained Ankle,0,34,34,58,58,36,63,55,55,35,57,57,57,57,27,27,55,55,64,64,20,20,22,22,25,25,38,40,44,39,70,SON,1000000,0,0,0,0,0,0,0,None,,51
Yigitcan,Vievesys,76,193,SG,8/5/1998,13,Ponca City,OK,None,10,Sprained Knee,0,41,41,56,56,48,56,70,70,58,70,70,46,46,23,23,48,48,42,42,19,19,32,32,41,41,60,38,39,48,63,SON,1000000,0,0,0,0,0,0,0,None,,43
Roosevelt,Marsico,70,170,SG,4/13/1997,32,Lowville,NY,None,11,,0,33,33,50,50,49,82,62,62,53,71,71,82,82,20,22,44,44,52,52,8,8,15,15,29,29,29,19,37,34,56,SON,1000000,0,0,0,0,0,0,0,None,,58
Carl,Calahan,74,186,SG,5/16/2000,2,Avon,UT,None,8,,0,32,36,54,54,45,78,54,54,30,93,96,91,92,20,28,48,48,56,56,9,9,23,23,27,31,37,29,55,33,81,SON,1000000,0,0,0,0,0,0,0,None,,76
Jude,Brungardt,76,208,PG,9/17/2004,35,Russellville,KY,None,1,,0,8,8,14,19,10,20,11,15,35,12,20,11,19,6,6,11,12,9,16,4,4,6,6,8,8,27,12,6,13,73,SON,1000000,0,0,0,0,0,0,0,None,,91
Aroldo,Kieffer,78,216,SF,7/28/2003,34,Thornville,OH,None,2,,0,11,19,11,27,6,18,10,11,33,11,14,10,25,11,23,10,24,11,21,10,17,11,17,10,20,32,17,6,11,72,SON,1000000,0,0,0,0,0,0,0,None,,9
Gary,Kissell,85,252,PF,4/18/2003,30,Ackley,IA,None,5,,0,13,19,8,9,5,10,4,4,3,5,5,9,9,18,18,6,6,6,6,12,19,10,17,12,18,69,19,3,12,72,SON,1000000,0,0,0,0,0,0,0,None,,8
Tony,Royston,81,245,PF,12/11/2003,50,Ontario,CA,UC Irvine,0,,0,2,5,2,5,2,5,2,2,2,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,52,2,2,2,60,FA,0,0,0,0,0,0,0,0,None,,56
William,Diego,80,213,PF,12/28/2011,55,Dallas,TX,Miami-Ohio,0,,0,2,5,2,5,2,5,0,0,0,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,62,2,2,2,25,Draft,0,0,0,0,0,0,0,0,None,,39
Tuan,Solis,79,224,PF,11/25/2004,45,New York,NY,Stony Brook,0,,0,2,5,2,5,2,5,0,0,0,2,5,2,5,2,5,2,5,2,4,2,4,2,5,2,4,43,2,2,2,80,FA,0,0,0,0,0,0,0,0,None,,98
Brenton,Royal,80,230,SG,8/12/2008,9,Appleton,WI,Michigan State,1,Bulging Disc,0,46,56,38,48,43,52,36,54,18,37,64,44,57,32,56,42,62,47,47,30,40,52,54,44,49,27,44,46,34,89,PLY,0,0,0,0,0,0,0,0,None,,47
Stephen,Perez,79,245,SF,9/6/2007,24,Little Rock,AR,Southern Illinois,0,,0,2,5,2,5,2,5,2,5,56,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,44,2,2,2,66,FA,0,0,0,0,0,0,0,0,None,,58
Michael,Taylor,83,238,PF,9/25/2000,52,New York,NY,George Washington,0,,0,2,5,2,5,2,5,0,0,0,2,5,2,4,2,5,0,0,2,3,2,5,2,5,2,5,70,2,0,0,58,FA,0,0,0,0,0,0,0,0,None,,48
Gary,Strode,80,201,PF,9/24/2009,34,Pittsburgh,PA,Wisconsin,0,,0,2,5,2,5,2,5,2,5,37,2,5,2,5,2,5,2,3,2,5,2,5,2,5,2,5,96,2,2,2,53,Draft,0,0,0,0,0,0,0,0,None,,13
