FirstName,LastName,Height,Weight,Position,DOB,Uniform,City,State,College,Exp,Injury,TimeInjured,InsideScoring,PotInside,JumpShot,PotJumpShot,FtShot,PotFtShot,3pShot,Pot3pShot,3pUsage,Handling,PotHandling,Passing,PotPassing,PostDefense,PotPostDefense,PerimeterDefense,PotPerimeterDefense,Stealing,PotStealing,Blocking,PotBlocking,OReb,PotOReb,DReb,PotDReb,Fouling,Strength,Quickness,Jumping,Stamina,Team,Contract1,Contract2,Contract3,Contract4,Contract5,Contract6,Contract7,BirdYears,Option,Picname,InjuryAvoidance
Firmino,Enrique,75,183,SF,2/15/2012,4,Paguate,NM,None,2,,0,15,26,8,16,5,12,4,4,4,4,4,6,13,15,26,7,17,6,8,12,18,17,22,15,30,55,18,4,9,62,DAL,1000000,0,0,0,0,0,0,0,None,,4
Alvaro,Synder,72,180,C,11/1/2012,52,Lehigh,IA,None,4,Sprained Ankle,0,42,42,18,18,16,30,6,6,8,10,10,11,13,32,32,9,11,14,14,37,37,24,24,27,27,67,34,11,33,66,ARI,1000000,0,0,0,0,0,0,0,None,,7
Agustin,Lukas,71,157,SG,12/20/2015,33,East Orange,NJ,Rider,1,,0,29,40,30,38,24,44,23,43,23,20,28,26,39,28,32,28,29,28,28,9,30,26,37,32,50,74,28,20,36,86,SAS,0,0,0,0,0,0,0,0,None,,40
Ira,Tokarski,76,194,C,6/11/2015,55,Gulf Gate Estates,FL,Miami,0,,0,2,5,2,5,2,5,2,5,3,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,23,2,2,2,58,FA,0,0,0,0,0,0,0,0,None,,61
Van,Albus,73,179,SF,3/12/2012,40,Union Park,FL,None,4,Sprained Ankle,0,66,66,46,46,29,44,31,34,5,33,33,38,39,49,49,40,42,33,33,47,68,63,78,60,60,26,52,35,61,89,ARI,1000000,0,0,0,0,0,0,0,None,,93
William,Berner,80,195,SF,1/25/2009,8,Cerritos,CA,Arizona,0,,0,2,5,2,5,2,5,2,5,8,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,39,2,2,2,29,Draft,0,0,0,0,0,0,0,0,None,,64
Leland,Bernotavicius,72,168,SF,7/20/2012,30,Ulysses,PA,None,4,,0,52,61,52,52,43,72,54,54,42,37,37,58,58,44,54,57,57,54,54,41,49,46,51,45,45,64,53,46,50,55,MTL,1000000,0,0,0,0,0,0,0,None,,2
Roscoe,Jackson,71,195,PG,12/15/2009,34,Twentynine Palms,CA,Montana,0,,0,2,5,2,5,2,5,2,5,8,2,5,2,5,1,1,2,5,0,0,2,5,2,5,2,5,81,2,2,2,58,Draft,0,0,0,0,0,0,0,0,None,,43
David,Rape,71,176,SG,2/11/2012,16,Salton City,CA,None,4,Sprained Knee,0,20,20,28,28,19,52,28,36,55,28,30,31,31,21,24,30,30,26,37,7,9,15,15,13,24,49,31,32,36,55,ARI,1000000,0,0,0,0,0,0,0,None,,81
Arthur,Gaines,80,225,PF,3/25/2009,40,Edinburgh,England,None,0,,0,2,5,2,5,2,5,2,5,14,2,5,2,4,2,5,2,5,2,5,2,3,2,5,2,5,44,2,2,2,65,Draft,0,0,0,0,0,0,0,0,None,,81
Dewitt,McClintock,81,202,PF,3/18/2009,50,Brisbane,Australia,None,0,,0,2,5,2,5,2,5,0,0,0,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,76,2,2,2,35,Draft,0,0,0,0,0,0,0,0,None,,49
Jospeh,Cuff,73,180,C,4/24/2015,41,Omaha,NE,Texas,0,,0,2,5,2,5,2,5,2,5,4,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,65,2,2,2,43,FA,0,0,0,0,0,0,0,0,None,,100
Ede,Sutphin,66,144,SG,11/18/2012,12,Ringtown,PA,None,2,,0,22,23,35,35,24,39,33,33,25,48,48,41,41,10,13,21,28,31,31,4,5,9,9,14,14,60,14,28,18,60,ARI,1000000,0,0,0,0,0,0,0,None,,48
Jaime,Fore,75,188,SF,12/4/2016,1,Chillicothe,OH,None,1,,0,11,24,9,19,10,20,13,14,38,7,12,10,15,7,20,8,15,11,20,5,20,4,15,6,20,18,7,11,12,73,ARI,1000000,0,0,0,0,0,0,0,None,,43
Tito,Roman,71,168,SF,8/9/2016,10,Brownsville,MN,None,1,,0,10,14,10,19,7,16,11,13,32,11,12,11,12,11,12,10,20,8,16,9,14,8,15,12,12,49,11,8,11,51,ARI,0,0,0,0,0,0,0,0,None,,35
Andy,Johannes,77,183,C,6/21/2012,51,Garden City,CO,None,4,,0,16,38,9,26,4,13,5,6,5,5,5,7,22,10,30,6,21,7,14,20,34,10,16,14,21,76,21,5,11,54,ARI,1000000,0,0,0,0,0,0,0,None,,59
William,Anderson,73,205,SG,9/22/2009,35,Parkville,MD,Illinois,0,,0,2,5,2,5,2,5,2,5,26,2,5,2,5,2,5,2,5,2,5,2,5,2,4,1,1,51,2,2,2,45,FA,0,0,0,0,0,0,0,0,None,,46
Garret,Aguila,80,177,SG,3/19/2011,21,Laguna West-Lakeside,CA,Southern California,0,,0,2,5,2,5,2,5,0,0,0,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,88,2,2,2,50,Draft,0,0,0,0,0,0,0,0,None,,4
Chris,Payne,79,218,SF,5/16/2010,20,Franklin,TN,Oklahoma State,0,,0,2,5,2,5,2,5,1,1,1,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,73,2,2,2,64,Draft,0,0,0,0,0,0,0,0,None,,41
Jack,Castleman,81,203,SF,1/1/2009,21,Spring Hill,FL,Pittsburgh,0,,0,0,1,2,5,2,5,2,5,12,2,5,2,5,2,4,2,5,2,5,2,5,1,3,2,4,5,2,2,2,29,Draft,0,0,0,0,0,0,0,0,None,,11
Ryan,Johnson,79,225,SG,5/14/2009,28,Franklin,KY,Western Kentucky,0,,0,2,5,2,5,2,5,2,5,22,2,5,2,5,1,1,2,5,2,3,2,5,2,3,2,5,59,2,2,2,51,Draft,0,0,0,0,0,0,0,0,None,,56
Abe,Sistrunk,73,183,SF,3/21/2012,28,Encinal,NM,None,4,Broken Finger,0,33,41,30,40,38,41,30,32,31,26,41,35,48,33,42,21,41,22,34,26,35,22,38,31,36,22,21,31,27,89,FLE,1000000,0,0,0,0,0,0,0,None,,52
Rex,Spurlock,74,200,SG,3/27/2012,15,Rhinebeck,NY,None,4,Broken Finger,0,29,39,31,31,32,47,27,27,28,22,25,26,28,28,28,22,22,26,26,14,29,26,26,28,28,60,28,34,25,60,LOU,1000000,0,0,0,0,0,0,0,None,,59
Don,Keniston,77,190,C,1/25/2010,32,Sioux Center,IA,None,6,,0,2,5,2,5,2,5,2,5,2,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,2,2,2,4,FA,1000000,0,0,0,0,0,0,0,None,,60
Chuckwuemeka,Newhard,71,165,PF,7/22/2015,0,Long Beach,CA,Santa Clara,0,,0,27,41,13,22,18,24,13,13,16,22,24,8,27,35,35,10,18,11,20,28,47,35,54,37,37,47,26,10,32,83,LOU,0,0,0,0,0,0,0,0,None,,67
Kendall,Bosserman,68,164,PG,8/3/2012,3,Bartonville,TX,None,1,,0,22,28,40,40,16,54,34,38,51,39,49,26,41,19,19,25,25,32,32,12,12,13,23,23,26,61,24,21,26,53,FLE,1000000,0,0,0,0,0,0,0,None,,27
Mark,Bluhm,81,235,PF,9/12/2009,35,Burkburnett,TX,Sam Houston State,0,,0,2,5,2,5,2,5,2,5,8,2,5,1,2,2,5,2,5,2,5,2,5,2,5,2,5,81,2,2,2,13,Draft,0,0,0,0,0,0,0,0,None,,76
Terry,Parnell,66,158,PG,3/9/2012,10,Williamsville,MO,None,4,,0,21,23,35,35,27,52,40,42,48,34,38,50,50,10,12,41,41,25,37,5,5,8,8,11,12,35,21,24,30,88,FLE,1000000,0,0,0,0,0,0,0,None,,43
Domingo,Len,69,137,PG,7/4/2016,25,Moscow,TN,None,1,,0,7,7,10,16,8,27,15,15,30,17,21,15,19,7,7,12,13,12,18,3,3,4,4,8,9,40,11,6,11,79,FLE,0,0,0,0,0,0,0,0,None,,47
Jules,Mumaw,71,176,SF,1/23/2012,34,Fairmount,IL,None,1,,0,8,19,8,12,7,19,8,16,24,9,16,12,13,11,11,11,19,11,11,7,16,10,10,12,19,22,12,6,15,63,FLE,0,0,0,0,0,0,0,0,None,,59
Keenan,Wagar,74,167,PF,3/9/2016,0,Poquott,NY,None,1,,0,11,17,7,12,4,12,2,2,2,5,5,7,17,17,24,6,13,6,7,14,23,24,28,13,17,33,16,7,9,60,FLE,1000000,0,0,0,0,0,0,0,None,,30
Aktug,Dittmar,76,178,PF,2/10/2015,41,Weymouth,MA,Marquette,2,,0,27,42,25,30,19,36,9,22,17,13,20,12,41,19,55,15,38,12,25,29,44,31,44,37,51,65,22,10,36,90,SAS,0,0,0,0,0,0,0,0,None,,71
Joe,Nelson,75,167,PG,6/27/2010,1,East Point,GA,Kentucky,0,,0,2,5,2,5,2,5,2,5,2,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,2,2,2,2,FA,0,0,0,0,0,0,0,0,None,,17
Stan,Cover,72,175,SF,5/11/2015,50,Elizabeth,NJ,Siena,0,,0,2,5,2,5,2,5,2,5,35,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,67,2,2,2,75,FA,0,0,0,0,0,0,0,0,None,,74
Erwin,Gleason,70,154,C,11/14/2015,53,Cape Coral,FL,Charlotte,0,,0,25,41,10,27,16,32,16,16,22,7,18,13,20,19,47,12,26,11,18,31,48,32,54,31,42,28,31,11,18,40,ARI,0,0,0,0,0,0,0,0,None,,66
Omer,Spencer,77,201,SG,7/11/2009,34,Lenexa,KS,Wichita State,0,,0,2,5,2,5,2,5,2,5,2,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,2,2,2,2,FA,0,0,0,0,0,0,0,0,None,,58
Georg,Byfield,75,169,C,2/3/2014,42,Pawtucket,RI,Northern Illinois,1,,0,2,4,2,4,2,5,2,4,3,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,48,2,2,2,73,FA,0,0,0,0,0,0,0,0,None,,21
Chris,Bernard,69,134,SG,10/3/2016,33,Zagreb,Croatia,None,0,,0,18,33,32,35,30,38,27,29,28,38,38,32,34,11,17,17,35,38,50,12,17,17,23,16,23,63,14,15,18,77,REN,0,0,0,0,0,0,0,0,None,,96
Earl,Deak,74,166,PF,8/4/2016,44,Paris,IL,Northern Illinois,1,Broken Nose,0,34,46,16,25,6,38,5,6,4,13,16,12,19,34,42,11,18,9,23,23,50,29,50,33,50,79,29,10,19,64,ARI,0,0,0,0,0,0,0,0,None,,16
Charlie,McGann,69,148,PG,11/26/2016,5,Versailles,KY,Western Kentucky,0,,0,20,40,21,48,8,34,17,25,25,11,20,19,31,23,51,15,38,11,23,19,47,37,46,29,66,37,22,28,23,66,REN,0,0,0,0,0,0,0,0,None,,67
Ira,Mealer,73,175,SF,7/16/2016,45,Lowell,MA,Duke,0,,0,19,38,17,23,29,29,28,28,26,18,20,19,21,11,35,14,31,24,36,12,29,25,40,18,28,64,25,34,23,69,LOU,0,0,0,0,0,0,0,0,None,,54
Douglas,Cummings,81,216,SF,7/14/2009,6,Peoria,IL,Pittsburgh,0,,0,1,2,2,5,2,5,2,5,8,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,81,2,2,2,61,Draft,0,0,0,0,0,0,0,0,None,,43
Normand,Lakey,69,146,PG,12/20/2016,26,New York,NY,Syracuse,0,,0,17,27,33,33,18,50,33,36,32,31,31,27,27,17,26,25,26,18,27,8,17,9,17,17,18,28,19,37,32,55,LOU,0,0,0,0,0,0,0,0,None,,85
Antoine,Ferguson,84,227,C,6/20/2010,33,Silver Spring,MD,Maryland,0,,0,2,5,2,5,2,5,2,5,2,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,2,2,2,2,FA,0,0,0,0,0,0,0,0,None,,41
Efren,Harkless,73,170,PF,5/25/2015,20,San Antonio,TX,Troy,0,Hyperextended Knee,0,32,51,12,29,12,35,4,9,8,6,19,9,25,33,41,8,18,7,14,35,61,40,48,38,53,60,37,15,20,44,ARI,0,0,0,0,0,0,0,0,None,,47
Tom,Puleo,74,176,PF,10/21/2014,53,Poughkeepsie,NY,Cleveland State,1,,0,2,3,2,3,2,5,2,3,19,2,3,2,3,2,3,2,3,2,3,2,3,2,4,2,3,37,2,2,2,68,FA,0,0,0,0,0,0,0,0,None,,58
Bernie,Welsh,74,180,PF,7/6/2014,0,Chardon,OH,Eastern Kentucky,1,,0,33,33,8,19,10,25,7,7,6,10,18,9,17,24,42,11,13,10,18,40,46,19,39,24,49,46,40,11,14,49,MTL,0,0,0,0,0,0,0,0,None,,25
Wilfred,Jolley,76,184,C,1/24/2014,50,El Paso,TX,UTEP,0,,0,2,5,2,5,2,5,2,5,6,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,29,2,2,2,61,FA,0,0,0,0,0,0,0,0,None,,5
Whitney,Cuadrado,77,185,C,4/13/2016,31,New York,NY,UTEP,0,,0,37,63,15,20,13,30,5,5,8,11,14,15,15,39,60,15,20,10,21,41,60,22,52,32,55,55,29,15,14,52,LOU,0,0,0,0,0,0,0,0,None,,92
Lyndon,Kidney,73,176,PF,8/11/2015,30,Greenville,SC,Tennessee Tech,0,,0,2,4,2,4,2,5,2,4,19,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,36,2,2,2,43,FA,0,0,0,0,0,0,0,0,None,,39
Perry,Jarmon,71,166,SF,7/18/2016,43,Milan,Italy,None,0,,0,14,39,25,45,20,42,23,35,39,25,32,21,31,23,28,31,46,23,33,26,28,21,38,32,43,57,21,18,28,83,LOU,0,0,0,0,0,0,0,0,None,,36
Hank,Senter,73,178,SF,6/1/2015,55,Woodlawn,MD,Cleveland State,0,,0,2,5,2,5,2,5,2,5,42,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,72,2,2,2,64,FA,0,0,0,0,0,0,0,0,None,,53
Malcolm,Cuffie,78,182,C,2/21/2014,31,Janesville,WI,Toledo,1,,0,2,5,2,5,2,5,2,5,5,2,4,2,5,2,5,2,5,2,5,2,4,2,5,2,5,45,2,2,2,71,FA,0,0,0,0,0,0,0,0,None,,67
David,Dixon,79,186,SF,2/20/2009,25,San Diego,CA,Denver,0,,0,2,5,2,5,2,5,2,5,6,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,3,22,2,2,2,63,Draft,0,0,0,0,0,0,0,0,None,,62
Bradly,Ager,65,134,SF,2/24/2015,13,Orland Park,IL,Illinois State,0,,0,21,35,41,58,19,54,14,45,51,27,55,33,46,18,27,38,38,19,46,9,18,10,16,17,28,56,13,15,26,67,DAL,0,0,0,0,0,0,0,0,None,,94
Walton,Sarkauskas,66,131,SG,9/13/2016,53,Asheville,NC,Tulane,0,,0,12,26,20,47,22,59,29,46,47,34,34,18,33,20,20,28,32,29,34,7,13,22,26,18,22,22,15,28,36,54,LOU,0,0,0,0,0,0,0,0,None,,72
Wilmer,Kreiger,72,158,C,2/20/2015,6,Cliffside Park,NJ,Rider,0,,0,2,5,2,5,2,5,2,4,4,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,73,2,2,2,50,FA,0,0,0,0,0,0,0,0,None,,35
Candan,Regal,76,153,C,7/19/2016,5,Timberlake,OH,Miami-Ohio,0,Bruised Hip,0,43,43,8,30,17,26,5,7,2,14,16,6,18,23,71,6,16,6,21,29,58,28,57,39,42,47,28,11,31,71,LOU,0,0,0,0,0,0,0,0,None,,50
Deangelo,Kennedy,78,213,SF,5/6/2009,31,Perris,CA,Stanford,1,,0,2,5,2,5,2,5,2,5,2,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,2,2,2,2,FA,0,0,0,0,0,0,0,0,None,,83
Winston,Chester,70,145,PF,6/3/2016,27,Kano,Nigeria,None,0,,0,18,40,21,21,25,30,8,19,14,16,18,19,19,25,48,21,23,13,20,31,31,22,39,27,51,60,26,16,21,86,LOU,0,0,0,0,0,0,0,0,None,,21
Andrew,Jackson,84,242,C,11/17/2011,50,Laguna Woods,CA,San Jose State,0,,0,2,5,2,5,2,5,2,5,2,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,2,2,2,2,FA,0,0,0,0,0,0,0,0,None,,51
Macario,Diener,72,174,SF,2/4/2016,28,Jennings,MO,Missouri,0,,0,17,42,22,55,17,40,17,30,45,21,45,20,40,19,29,14,46,22,42,19,31,26,27,23,44,20,25,25,24,90,JER,0,0,0,0,0,0,0,0,None,,40
Evan,Pereyra,76,183,C,5/2/2014,20,Boston,MA,Harvard,1,Severe Concussion,0,21,42,15,32,16,44,8,17,21,15,22,12,21,29,49,14,24,11,30,18,39,29,63,23,42,65,20,8,21,72,FLE,0,0,0,0,0,0,0,0,None,,21
Cory,Shorey,74,186,SF,5/1/2015,33,Sedona,AZ,UC Riverside,2,,0,22,34,30,36,31,37,13,30,41,15,37,17,40,18,32,24,37,17,38,17,28,19,32,36,44,65,20,21,39,59,LIT,0,0,0,0,0,0,0,0,None,,59
Rodney,Clark,83,248,C,11/7/2009,31,Crystal,MN,Minnesota,0,,0,2,5,2,5,2,5,2,5,2,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,2,2,2,2,FA,0,0,0,0,0,0,0,0,None,,5
Shannon,Pelfrey,72,162,PG,11/27/2016,51,Des Moines,IA,Ohio State,1,,0,33,48,51,75,36,69,68,78,41,61,83,62,62,31,39,57,81,44,53,20,24,24,46,36,42,59,44,53,30,56,MEM,0,0,0,0,0,0,0,0,None,,86
Robin,McFetridge,76,189,C,3/28/2016,32,Cimarron Hills,CO,Colorado,0,,0,35,66,10,20,10,33,4,7,6,5,14,10,18,35,66,12,16,18,20,28,39,31,48,31,41,49,26,14,25,55,MEM,0,0,0,0,0,0,0,0,None,,56
Ali,Hust,72,163,PG,10/2/2015,50,Houston,TX,South Carolina,2,Fractured Hip,5,23,26,31,50,27,46,35,55,49,29,37,23,33,15,22,32,36,28,39,4,14,16,19,9,20,30,18,36,25,81,SAS,0,0,0,0,0,0,0,0,None,,33
Yay,Duran,69,143,SG,7/14/2016,27,Bloomington,IN,Bowling Green,1,,0,21,25,27,42,18,38,37,37,48,28,35,32,37,12,24,18,34,31,38,10,16,15,23,18,18,58,19,15,19,63,SAS,0,0,0,0,0,0,0,0,None,,55
Irmak,Worcester,76,172,C,4/14/2015,41,Los Angeles,CA,Arizona State,0,,0,2,4,2,4,2,5,2,4,3,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,53,2,2,2,88,FA,0,0,0,0,0,0,0,0,None,,97
Hugues,Gheen,74,178,SF,4/15/2015,5,Pelham Manor,NY,Davidson,1,,0,2,4,2,4,2,5,2,4,24,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,70,2,2,2,77,FA,0,0,0,0,0,0,0,0,None,,60
Clemente,Hammer,79,208,PF,6/3/2014,45,Chelsea,MI,Indiana,1,,0,34,45,17,27,20,30,4,8,5,13,16,13,24,42,64,14,16,9,16,33,53,16,36,30,63,40,33,17,16,67,LIT,0,0,0,0,0,0,0,0,None,,25
Brice,Freese,74,191,SF,9/21/2014,14,Brockton,MA,Columbia,1,,0,12,29,19,38,12,44,20,20,35,23,28,18,30,27,28,22,40,13,32,20,21,14,32,18,42,58,17,15,30,93,SAS,0,0,0,0,0,0,0,0,None,,57
Frederick,Spurgin,71,159,PF,8/9/2016,53,Jonesboro,AR,Kentucky,1,,0,30,49,18,38,12,28,8,21,8,6,22,10,25,38,56,15,27,10,31,30,40,31,51,35,58,46,26,12,38,82,SAS,0,0,0,0,0,0,0,0,None,,34
Myron,Dohrmann,75,181,PF,5/17/2016,31,New York,NY,North Florida,0,Broken Ankle,75,26,40,12,33,18,34,17,18,21,18,23,9,25,18,60,9,35,9,23,39,39,28,50,20,42,63,30,19,24,49,SAS,0,0,0,0,0,0,0,0,None,,80
Josef,Clark,81,208,SF,2/9/2010,25,Brookport,IL,Illinois State,0,,0,2,5,2,5,2,5,2,5,49,2,5,2,5,2,5,2,5,2,5,0,0,2,5,2,5,48,2,2,2,70,Draft,0,0,0,0,0,0,0,0,None,,12
Zachariah,Johnson,79,226,SF,2/27/2009,3,Wyoming,MI,Michigan State,0,,0,2,5,2,5,2,5,2,5,2,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,2,2,2,2,FA,0,0,0,0,0,0,0,0,None,,94
Chimela,Hibler,76,189,PF,3/25/2014,55,Palm Beach Gardens,FL,Jacksonville,1,,0,28,56,14,30,15,27,3,7,1,13,13,15,15,22,62,15,20,10,21,44,66,34,51,48,51,58,40,18,29,89,LOU,0,0,0,0,0,0,0,0,None,,57
Willian,Mendez,80,246,C,12/29/2010,41,Mission Bend,TX,None,1,,0,2,5,2,5,2,5,2,5,2,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,2,2,2,2,FA,0,0,0,0,0,0,0,0,None,,99
Antonello,Dragon,73,168,SF,5/14/2014,42,Greensboro,NC,North Carolina Central,1,,0,28,51,23,37,18,28,7,24,3,21,30,17,28,29,47,13,21,20,27,15,43,25,38,23,37,29,12,21,29,56,LIN,0,0,0,0,0,0,0,0,None,,63
Jeffery,Lee,79,229,PF,2/24/2011,52,Atlanta,GA,Xavier,0,,0,2,5,2,5,2,5,2,5,2,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,2,2,2,2,FA,0,0,0,0,0,0,0,0,None,,99
Elliot,Pauls,74,168,PF,7/21/2014,0,New York,NY,None,1,,0,34,42,17,27,13,25,5,7,3,5,14,15,15,42,49,13,15,13,13,44,52,27,48,38,38,31,34,12,26,61,ARI,0,0,0,0,0,0,0,0,None,,29
Clayton,Miller,82,227,C,11/12/2009,54,Green Park,MO,Minnesota,1,,0,2,5,2,5,2,5,2,5,2,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,2,2,2,2,FA,0,0,0,0,0,0,0,0,None,,12
Pelops,Roda,82,255,C,9/16/2009,33,Ierápetra,Greece,None,1,,0,2,4,2,4,2,5,2,4,2,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,2,2,2,7,FA,0,0,0,0,0,0,0,0,None,,39
Jamison,Imperato,71,147,SG,10/11/2016,54,North Miami,FL,Tennessee-Martin,0,,0,11,23,27,53,22,49,29,44,50,23,49,21,44,17,21,13,38,20,54,7,11,21,21,16,34,47,17,23,24,65,MEM,0,0,0,0,0,0,0,0,None,,49
Floyd,Nalls,72,159,SG,4/7/2016,26,Chicago,IL,Kansas State,1,,0,16,42,22,36,23,40,32,37,20,16,41,14,36,22,33,33,52,27,41,14,42,20,35,24,32,21,22,22,18,65,SAS,0,0,0,0,0,0,0,0,None,,94
Arne,Kavanagh,65,130,SG,4/25/2016,30,East Los Angeles,CA,San Diego State,0,,0,21,29,40,51,26,40,17,41,41,40,65,22,51,5,16,16,42,35,48,5,8,9,22,21,25,40,19,27,26,75,MEM,0,0,0,0,0,0,0,0,None,,58
Estavan,Chedraui,81,227,PF,5/31/2009,53,Niceville,FL,Florida,0,,0,2,5,2,5,2,5,2,5,2,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,2,2,2,2,FA,0,0,0,0,0,0,0,0,None,,36
Ferdinand,Trautman,76,179,PF,11/20/2014,55,South Woodbridge,CA,Nevada,1,,0,30,54,10,29,14,31,4,5,2,9,18,8,25,32,40,15,20,13,19,33,52,39,48,40,47,73,21,7,31,51,FLE,0,0,0,0,0,0,0,0,None,,27
Maximo,Forest,78,227,SG,11/30/2009,22,Sheboygan,WI,Memphis,0,,0,2,4,2,4,2,5,2,4,2,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,2,2,2,11,FA,0,0,0,0,0,0,0,0,None,,13
Michael,Jensen,81,246,PF,5/21/2010,50,Philadelphia,PA,Temple,0,,0,2,5,2,5,2,5,2,5,2,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,2,2,2,2,FA,0,0,0,0,0,0,0,0,None,,99
August,Bevacqua,77,193,C,4/15/2015,34,Naperville,IL,Northern Iowa,1,,0,20,37,18,26,18,28,4,9,8,7,10,8,19,30,42,17,17,12,20,55,55,27,50,29,44,54,34,12,24,46,ALB,0,0,0,0,0,0,0,0,None,,50
Arnold,Etienne,78,204,C,9/2/2014,55,North Miami,OK,Kansas,1,Sprained Ankle,0,28,46,13,17,10,40,6,9,2,7,10,14,22,29,43,11,17,10,17,29,49,34,34,35,55,58,29,6,31,63,LIN,0,0,0,0,0,0,0,0,None,,78
Wes,King,80,237,PF,3/27/2012,41,Winston,OR,None,0,,0,2,4,2,4,2,5,0,0,0,2,4,1,1,2,4,2,4,2,4,2,4,2,4,2,4,62,2,2,2,56,FA,0,0,0,0,0,0,0,0,None,,4
Hubert,Jung,76,168,PF,2/7/2016,42,Tucson,AZ,Boise State,1,,0,32,45,14,19,10,28,3,6,6,6,15,17,21,30,40,7,18,10,14,47,47,38,46,34,47,70,30,15,19,85,MEM,0,0,0,0,0,0,0,0,None,,94
Olapade,Reitz,70,151,PF,2/16/2016,43,East San Gabriel,CA,UC Davis,0,,0,34,46,21,30,18,32,8,16,10,11,21,14,16,28,41,14,22,8,28,17,37,21,44,31,47,47,33,23,16,44,MEM,0,0,0,0,0,0,0,0,None,,75
Efren,Chock,74,171,PF,3/5/2016,34,Louisburg,NC,Stony Brook,0,,0,32,42,19,19,22,26,4,6,0,7,13,9,18,31,49,10,18,7,15,35,71,34,56,37,55,26,42,14,29,65,LIT,0,0,0,0,0,0,0,0,None,,26
Anthony,Klotz,69,155,PG,1/28/2015,23,Chicago,IL,Marquette,1,,0,18,29,22,28,34,34,29,30,31,19,43,25,39,10,21,27,30,31,40,13,13,9,24,24,30,55,25,20,21,64,PIE,0,0,0,0,0,0,0,0,None,,15
Anibal,Nations,68,129,SG,2/15/2016,7,Othello,WA,Portland,1,Patellar Tendanitis,0,16,23,30,50,38,49,21,39,41,32,32,26,32,18,23,24,37,21,46,6,16,19,19,7,23,54,17,23,25,53,WET,0,0,0,0,0,0,0,0,None,,87
Jay,Hinton,81,252,PF,8/24/2009,55,Atlanta,GA,Marshall,0,,0,2,5,2,5,2,5,2,5,2,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,2,2,2,2,FA,0,0,0,0,0,0,0,0,None,,24
Aren,Savoie,74,173,PF,2/14/2015,31,Concordia,KS,Wichita State,1,,0,62,66,52,61,29,41,28,30,24,38,43,26,42,51,69,28,41,32,38,52,68,68,85,52,81,54,71,37,25,66,LIN,0,0,0,0,0,0,0,0,None,,77
Arlie,Lesko,73,175,PF,12/26/2014,21,New York,NY,College of Charleston,1,,0,36,38,9,30,18,32,9,18,8,11,31,8,22,35,52,15,25,20,32,27,42,30,50,21,43,23,22,18,17,84,LIN,0,0,0,0,0,0,0,0,None,,61
Desiderio,Terreros,80,191,SF,1/21/2009,18,Buffalo,NY,Pittsburgh,0,,0,2,5,2,5,2,5,2,5,20,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,81,2,2,2,32,Draft,0,0,0,0,0,0,0,0,None,,6
Nedim,Yap,77,193,C,4/25/2014,32,San Antonio,TX,Texas Christian,1,,0,2,5,2,5,2,5,2,5,4,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,56,2,2,2,64,FA,0,0,0,0,0,0,0,0,None,,95
Osvaldo,Tapia,80,249,PF,3/5/2010,45,El Dorado Hills,CA,UC Irvine,0,,0,2,5,2,5,2,5,2,5,2,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,2,2,2,2,FA,0,0,0,0,0,0,0,0,None,,49
