FirstName,LastName,Height,Weight,Position,DOB,Uniform,City,State,College,Exp,Injury,TimeInjured,InsideScoring,PotInside,JumpShot,PotJumpShot,FtShot,PotFtShot,3pShot,Pot3pShot,3pUsage,Handling,PotHandling,Passing,PotPassing,PostDefense,PotPostDefense,PerimeterDefense,PotPerimeterDefense,Stealing,PotStealing,Blocking,PotBlocking,OReb,PotOReb,DReb,PotDReb,Fouling,Strength,Quickness,Jumping,Stamina,Team,Contract1,Contract2,Contract3,Contract4,Contract5,Contract6,Contract7,BirdYears,Option,Picname,InjuryAvoidance
Raymond,Lilley,80,204,SF,1/10/1991,26,Tulsa,OK,Tulsa,4,Bruised Jaw,0,17,31,23,41,62,71,31,53,51,45,62,14,25,23,32,27,43,10,15,5,10,3,6,16,28,46,48,78,30,84,IAE,197665,206342,0,0,0,0,0,2,None,,52
Chris,McKenzie,77,215,SF,3/20/1995,16,Montgomery Village,MD,None,0,,0,2,3,33,46,57,63,26,44,39,27,45,7,9,18,24,4,7,19,29,14,22,2,3,3,5,92,45,62,48,38,WSK,7600,11100,0,0,0,0,0,0,None,,18
Regimantas,Nauiokas,77,199,SG,7/2/1980,17,Klaipeda,Lithuania,None,15,Broken Jaw,0,33,39,25,34,62,64,21,22,25,55,55,31,31,18,19,32,39,21,21,5,6,0,0,7,9,71,60,83,51,98,BKR,350000,378000,406000,0,0,0,0,0,Player,,18
Carl,Martin,77,227,SG,1/19/1985,2,North Miami Beach,FL,Coastal Carolina,7,Severe Migraines,0,12,17,22,28,47,58,10,10,10,41,44,2,2,9,11,34,41,30,36,15,19,23,25,10,11,17,69,90,32,95,IAE,184299,202729,221159,239589,0,0,0,0,None,,1
Gregory,Riojas,79,203,SF,12/15/1988,23,Sydney,Australia,None,7,,0,41,41,50,50,44,51,9,11,13,34,37,12,13,13,16,17,17,14,16,1,1,2,2,10,10,44,37,73,27,66,IDS,245159,266257,287356,308454,0,0,0,1,None,,58
Douglas,Rohde,77,180,SG,4/15/1993,2,Mesquite,TX,Texas,0,,0,2,4,12,23,46,53,14,28,29,25,46,15,32,3,5,19,38,25,51,3,7,1,3,2,5,46,28,73,62,88,BKR,8335,11100,0,0,0,0,0,0,None,,79
Herbert,Davis,80,186,SF,12/21/1996,11,Philadelphia,PA,None,0,,0,26,66,16,38,61,68,8,21,23,12,28,1,2,2,5,13,33,1,2,1,3,2,5,5,13,32,37,59,46,32,D87,7600,11100,0,0,0,0,0,0,None,,32
Mitch,Rodriguez,78,204,SF,3/19/1989,5,Edina,MN,Bradley,5,Broken Finger,0,16,22,34,55,60,67,19,28,27,24,38,16,21,3,4,5,6,45,57,10,13,4,6,5,7,15,45,63,27,54,RIO,61364,63247,65130,0,0,0,0,5,None,,30
Patrick,Johnson,78,181,SG,8/5/1991,25,Huber Heights,OH,Vanderbilt,2,,0,5,8,43,56,75,86,9,13,15,12,18,7,12,9,12,16,24,21,31,3,5,4,6,2,3,51,39,56,19,66,MNE,12900,0,0,0,0,0,0,0,None,,87
Harold,Benson,77,182,SG,7/8/1992,20,Lorain,OH,Maryland,2,,0,9,22,13,23,51,53,6,14,15,9,20,4,7,1,2,4,10,11,21,0,1,6,14,9,18,31,63,57,31,51,GRD,12900,0,0,0,0,0,0,0,None,,47
Gerald,Miller,77,202,SG,7/11/1991,1,Bridgeport,CT,Pittsburgh,2,,0,17,22,24,24,33,36,6,6,5,31,42,12,13,7,7,7,8,7,8,12,14,0,0,17,23,51,42,56,27,63,FA,0,0,0,0,0,0,0,0,None,,8
Anastas,Sotomayor,77,215,SF,3/30/1992,24,San Francisco,CA,Stanford,3,Sprained Ankle,0,13,24,34,63,46,52,23,39,46,4,7,6,14,22,36,16,26,21,43,4,7,8,17,4,9,59,65,72,26,81,MNE,39239,0,0,0,0,0,0,3,None,,64
Buster,Daniel,77,206,SG,5/17/1988,4,Taylor,MI,Massachusetts,4,,0,29,29,51,51,58,63,7,7,7,27,27,2,2,2,2,31,31,10,13,4,5,1,1,11,11,18,43,86,73,94,LAD,219781,247254,274726,302199,329672,0,0,0,None,,50
Jerry,Stein,80,218,SF,3/20/1983,17,Modesto,CA,San Francisco,10,,0,18,18,41,41,55,63,15,15,14,39,39,14,19,2,2,9,11,42,43,4,4,8,10,9,11,0,59,58,17,37,SFS,23800,0,0,0,0,0,0,0,None,,55
Orlando,Monge,77,191,SG,3/30/1985,26,Wheaton-Glenmont,MD,Maryland,10,,0,6,6,80,83,83,96,25,35,42,28,34,11,14,24,31,18,19,32,34,3,3,27,31,19,24,49,62,61,37,78,FA,0,0,0,0,0,0,0,0,None,,48
Aron,Behling,78,191,SF,10/25/1991,23,Eldorado,TX,Texas-San Antonio,3,,0,9,11,13,18,48,48,28,37,38,17,22,17,21,8,10,18,23,6,8,5,6,14,17,3,4,32,65,76,61,65,LAD,39239,0,0,0,0,0,0,3,None,,37
Nick,Young,76,204,SG,11/4/1984,8,Trenton,NJ,Marist,10,,0,6,8,12,14,37,44,7,8,7,26,34,13,13,16,17,12,12,5,5,2,2,25,28,11,11,15,38,59,20,39,FA,0,0,0,0,0,0,0,0,None,,6
Russ,Callahan,77,229,SG,7/15/1987,21,Corvallis,OR,Oregon,8,Broken Foot,0,10,13,58,73,66,76,69,69,73,30,35,4,5,2,3,41,51,6,6,4,4,5,6,11,12,1,70,85,43,65,SFS,300000,311085,322169,0,0,0,0,2,None,,9
Gary,Goodrich,78,200,SG,4/15/1994,2,Santa Fe,NM,New Mexico State,0,,0,12,22,21,44,72,74,0,0,0,17,35,2,4,7,19,32,75,8,20,1,1,10,18,14,32,65,57,57,48,80,OCB,8335,11100,0,0,0,0,0,0,None,,62
Alonso,Townsend,73,191,SG,10/23/1982,26,Broken Arrow,OK,Maryland,10,,0,5,5,27,30,54,60,4,4,3,53,53,9,10,6,6,28,28,2,2,4,5,5,5,11,11,5,54,57,29,74,FA,0,0,0,0,0,0,0,0,None,,81
Kirk,Rodriguez,77,192,SG,7/16/1993,33,Arlington,TX,Texas,1,,0,5,10,61,89,72,73,10,18,20,27,50,11,18,5,10,20,33,19,38,1,2,3,6,4,7,60,33,63,18,76,MNE,14727,16568,18409,0,0,0,0,1,None,,55
Charles,Baker,75,189,SG,8/7/1987,3,Dallas,TX,Houston,8,,0,9,9,39,44,49,60,20,25,26,26,26,7,8,12,13,15,16,30,33,12,15,3,3,5,6,89,31,87,81,82,BKR,175382,0,0,0,0,0,0,4,None,,52
Ralph,Davis,74,223,SG,1/26/1986,23,Ephrata,PA,Kent State,11,,0,35,37,27,32,61,62,0,0,0,16,17,3,4,7,10,12,14,21,25,26,26,8,8,39,42,36,55,59,37,38,IAE,23800,0,0,0,0,0,0,0,None,,59
Ulysses,Moore,79,222,SF,8/11/1985,20,Kent,WA,Eastern Washington,9,Torn Ligament,34,4,5,13,14,41,44,27,31,33,36,46,7,7,3,4,24,24,55,57,7,8,14,14,4,5,90,21,86,58,95,MNE,206677,227345,248012,268680,289348,310016,0,7,None,,50
Derek,Canada,78,216,SG,12/6/1992,25,Auburn Hills,MI,Duke,0,,0,29,42,25,38,47,52,4,6,6,7,11,6,12,1,3,30,49,23,37,3,5,9,15,4,7,40,30,73,59,89,RNO,32203,34815,37427,40039,0,0,0,0,None,,25
William,Campbell,77,181,SG,12/8/1986,20,New York,NY,None,9,,0,16,19,14,15,38,45,31,31,26,12,16,13,13,6,8,52,56,15,18,2,3,22,22,0,0,83,26,79,84,69,FA,0,0,0,0,0,0,0,0,None,,68
John,Collins,74,221,SG,7/28/1996,13,Allentown,PA,Syracuse,0,,0,37,44,17,24,48,54,13,15,18,9,14,15,21,9,13,26,37,20,27,8,10,2,2,5,6,36,41,79,56,95,SCZ,16598,18673,20748,22822,0,0,0,0,None,,58
Marvin,Williams,76,226,SG,7/1/1985,1,Chalmette,LA,New Orleans,11,Groin Pull,0,45,54,13,16,43,46,30,39,33,5,5,16,16,10,10,16,16,4,5,28,34,8,11,44,51,26,46,92,67,98,RIO,295308,0,0,0,0,0,0,4,None,,61
Malcolm,Tyson,76,189,SG,6/3/1990,27,Irving,TX,Texas,6,,0,3,3,34,35,53,58,4,5,6,18,19,7,8,6,8,38,44,8,9,9,12,1,1,10,15,44,75,59,18,74,FWN,17100,0,0,0,0,0,0,0,None,,59
Omar,Chase,77,210,SG,12/9/1995,22,Kansas City,MO,Missouri State,0,,0,3,6,22,31,40,43,0,0,0,23,44,13,18,2,4,14,23,21,40,6,9,9,15,4,5,34,68,57,30,35,FA,0,0,0,0,0,0,0,0,None,,68
Truman,Beasley,79,227,SF,10/21/1990,20,Porterville,CA,Brigham Young,3,Bulging Disc,0,14,15,66,66,79,83,45,50,55,56,60,16,18,5,6,7,8,9,9,8,9,1,1,13,16,35,41,57,29,61,CAN,65229,0,0,0,0,0,0,3,None,,45
Tad,Lamontagne,76,205,SG,1/27/1994,3,Honolulu,HI,Hawaii,0,,0,6,9,10,14,41,44,13,17,17,35,53,11,15,4,6,32,40,2,4,3,4,6,7,17,26,39,66,57,41,32,LAD,7600,0,0,0,0,0,0,0,None,,20
Andrew,Tupper,76,188,SF,4/29/1987,24,Milwaukee,WI,North Texas,7,,0,8,8,27,33,60,63,18,20,19,18,20,11,11,10,12,7,7,12,12,0,0,14,14,9,9,33,39,76,52,91,FWN,73636,74153,0,0,0,0,0,2,None,,92
Caleb,Carpio,72,194,PG,3/27/1988,30,Detroit,MI,Bradley,5,Broken Foot,4,26,27,40,50,68,80,18,22,19,10,12,4,5,1,1,46,46,24,26,9,9,13,15,15,15,24,26,61,29,45,RIO,15500,0,0,0,0,0,0,0,None,,54
Kris,Wessel,78,186,SG,1/26/1987,30,New York,NY,Syracuse,8,Broken Arm,33,22,29,44,60,74,90,27,27,24,38,39,9,11,5,5,52,59,79,79,7,7,6,6,4,5,13,40,73,39,62,D87,300000,324000,348000,372000,396000,420000,0,0,None,,10
Edward,Brewster,73,224,SG,1/4/1996,26,Brockport,NY,None,1,,0,4,6,16,28,58,58,2,3,3,22,42,18,30,4,6,22,49,7,12,3,5,2,5,3,6,59,48,57,33,69,FA,0,0,0,0,0,0,0,0,None,,4
Willian,Dejesus,77,222,SG,12/16/1972,15,Greensboro,NC,Duke,19,,0,29,35,68,71,53,65,13,17,15,53,61,33,33,6,7,35,42,4,5,6,8,5,6,8,8,43,65,58,61,59,FA,0,0,0,0,0,0,0,0,None,,9
Carroll,Hefner,75,194,PG,8/27/1985,8,Ridgecrest,CA,Saint Mary's,7,,0,22,22,46,55,76,85,19,22,22,16,22,20,20,8,8,18,18,35,38,2,3,1,1,25,28,77,58,62,55,31,ERI,120393,132432,0,0,0,0,0,6,None,,91
Chris,Lamothe,78,174,SG,2/11/1994,16,Tulsa,OK,Oklahoma,0,Ruptured Disc,39,13,26,18,30,51,60,5,11,11,16,26,9,16,2,3,19,36,2,4,4,9,6,11,22,39,94,59,84,46,100,TXL,14820,15031,15242,0,0,0,0,0,None,,6
Harold,Walker,75,189,SG,2/8/1989,10,Riviera Beach,MD,Fairleigh Dickinson,6,Dislocated Shoulder,12,5,5,76,83,86,93,7,9,10,15,17,5,8,1,2,23,25,14,17,8,10,23,32,11,18,57,36,61,43,78,IDS,21540,23263,0,0,0,0,0,0,Player,,85
Buster,Jansen,78,201,SG,5/11/1990,31,Palm Coast,FL,Tennessee,3,,0,20,26,84,84,72,82,5,5,5,13,16,16,16,10,11,32,39,18,21,10,10,5,5,9,11,47,34,64,33,87,SCZ,69608,0,0,0,0,0,0,3,None,,50
Stanley,Scott,73,213,SG,3/13/1995,24,La Follette,TN,Vanderbilt,1,,0,33,59,16,27,53,57,25,34,31,1,1,21,29,5,9,22,41,9,16,6,10,7,11,7,9,1,64,66,20,68,IDS,11100,12900,0,0,0,0,0,1,None,,23
Corey,Davis,77,172,SF,8/6/1980,22,Springfield,IL,Northwestern,13,,0,68,68,66,83,57,65,0,0,0,42,49,38,46,9,10,34,41,32,32,6,6,10,11,1,1,97,47,70,55,57,T95,350000,375077,400155,0,0,0,0,0,None,,19
John,Bettencourt,77,218,SF,10/16/1987,31,Lancaster,PA,Florida,4,,0,8,8,49,53,65,71,24,24,19,6,6,2,2,9,9,24,29,21,22,7,7,8,10,24,25,24,55,58,36,44,TXL,82988,0,0,0,0,0,0,1,None,,78
John,Villasenor,78,176,SF,4/8/1992,22,Glendale,CA,Akron,4,,0,29,37,28,33,61,63,1,1,1,13,21,5,6,8,10,30,38,26,36,3,5,3,6,6,10,16,56,62,27,79,D87,74102,83365,92628,0,0,0,0,2,None,,45
Timothy,Calfee,77,173,SF,12/29/1987,27,Cortland,NY,North Carolina,8,,0,12,16,51,51,57,62,0,0,0,9,12,27,30,27,29,10,13,5,5,7,10,12,15,20,27,91,43,58,48,71,OCB,79890,89876,99862,0,0,0,0,2,None,,2
Riley,Chamberlin,80,192,SG,9/22/1973,28,Humble,TX,Texas,22,,0,3,3,34,34,52,64,16,22,18,25,30,13,13,4,5,27,27,34,37,10,11,6,8,8,8,54,37,95,65,68,GRD,247316,272048,0,0,0,0,0,2,None,,71
Larry,Wilson,78,171,SG,4/7/1983,2,Nowata,OK,Illinois State,11,Bruised Hip,0,19,26,47,49,68,77,31,39,37,50,50,9,10,3,3,50,50,3,3,4,4,3,4,21,21,47,40,63,34,48,WSK,276730,0,0,0,0,0,0,6,None,,15
Darrin,Jackson,75,166,PG,1/22/1996,35,Colona,IL,Campbell,0,,0,6,8,52,69,46,49,11,12,13,18,27,22,29,7,9,27,33,8,10,22,26,6,6,5,6,79,53,90,87,55,ERI,29230,32153,35076,37999,0,0,0,0,None,,54
Emmett,James,73,205,SG,7/23/1984,13,Olney,IL,Morehead State,9,,0,32,33,40,47,51,53,25,34,27,36,36,9,9,11,14,7,10,17,21,11,11,4,6,26,32,40,63,78,33,68,IDS,88923,0,0,0,0,0,0,1,None,,63
Israel,Smith,74,175,PG,1/6/1996,23,Cleveland,OH,Winthrop,0,,0,20,31,43,68,46,48,9,13,16,16,22,28,34,5,8,26,32,7,10,8,10,2,3,1,2,66,40,70,17,52,SCZ,7600,11100,0,0,0,0,0,0,None,,98
Wu,Xú,72,172,PG,12/18/1985,10,Shanghai,China,None,10,Sprained Knee,0,32,42,42,48,71,78,0,0,0,33,37,6,6,4,4,22,28,66,66,8,8,3,3,10,11,56,50,95,87,54,LAD,247316,278230,0,0,0,0,0,0,None,,23
Harold,Schaub,74,173,PG,12/4/1988,24,Florence-Graham,CA,San Diego State,3,Broken Ankle,19,15,18,36,55,67,84,11,15,16,41,61,14,16,1,2,46,50,24,33,1,1,10,13,14,18,63,39,88,43,97,T95,54647,0,0,0,0,0,0,3,None,,31
Richard,Perez,72,208,PG,10/20/1981,30,Buechel,KY,None,11,Scratched Cornea,0,26,27,23,23,47,53,11,12,11,50,53,28,33,14,14,7,9,22,27,7,8,5,5,3,3,12,30,72,31,60,RNO,23800,0,0,0,0,0,0,0,None,,71
Morgan,Collins,75,214,PG,11/15/1986,14,Oakdale,CA,Cal State Fullerton,8,,0,9,10,26,32,58,62,4,5,4,43,54,18,19,4,4,16,17,16,16,3,3,8,9,4,4,43,29,77,50,55,SCZ,20000,0,0,0,0,0,0,0,None,,33
Rickey,Tyler,75,161,SG,3/22/1984,33,Memphis,TN,Auburn,12,Sprained Wrist,0,24,31,23,28,57,58,36,38,36,11,12,19,20,23,23,17,17,43,47,10,14,5,5,11,14,38,52,69,30,49,ERI,23800,0,0,0,0,0,0,0,None,,68
Dennis,Leigh,75,200,SG,3/20/1991,33,Colesville,MD,Maryland,6,,0,22,33,59,83,62,74,0,0,0,30,40,4,5,4,5,40,61,14,17,7,9,5,7,17,21,55,27,80,30,85,CAN,146152,150988,155824,160659,0,0,0,2,None,,51
Frank,Burt,79,183,PG,12/13/1986,21,Gary,IN,Binghamton,7,,0,15,16,38,41,69,71,16,18,17,57,57,29,29,11,14,51,51,11,11,5,6,4,6,6,8,12,19,81,29,57,IDS,231890,255079,278268,301457,324646,0,0,0,None,,40
Elliot,Anderson,75,206,PG,11/29/1990,11,Livingston,CA,Stanford,2,,0,9,9,25,29,58,59,9,9,10,26,26,28,33,2,2,28,30,35,35,4,5,0,0,1,1,44,8,74,25,62,TXL,12900,0,0,0,0,0,0,0,None,,40
Otto,Haddad,73,189,SF,1/31/1997,22,Hyattsville,MD,VCU,0,,0,12,16,32,36,64,66,15,20,24,34,40,11,13,14,17,35,57,24,30,4,6,4,5,9,13,64,3,68,55,36,SFS,8335,11100,0,0,0,0,0,0,None,,81
Irving,Moody,74,164,PG,12/23/1978,31,Wichita,KS,Arkansas,13,Sprained Knee,0,19,19,47,61,81,88,42,46,54,40,41,41,47,2,2,29,31,25,30,5,6,6,7,13,16,71,30,73,35,53,IAE,270538,276646,0,0,0,0,0,7,None,,93
Vito,Rodas,75,219,PG,5/9/1986,13,Victor,NY,Columbia,10,Bruised Jaw,0,11,13,29,38,62,68,32,32,37,37,49,9,11,4,5,12,13,3,3,4,5,16,16,1,1,34,19,80,40,75,MNE,23800,0,0,0,0,0,0,0,None,,28
Zou,Tann,72,179,PG,5/19/1988,24,Yangjiang,China,None,9,,0,13,15,22,23,49,53,16,17,16,21,30,24,30,5,7,9,13,9,10,5,6,4,4,27,28,52,43,74,31,71,SFS,23000,0,0,0,0,0,0,0,None,,73
Rudolph,Williams,73,201,PG,3/31/1987,33,Joppatowne,MD,Georgetown,5,,0,24,24,17,17,46,47,13,18,15,63,63,40,41,3,3,19,22,14,17,24,24,1,2,22,28,68,4,66,20,51,FWN,15500,0,0,0,0,0,0,0,None,,58
Chris,Bushman,75,208,PG,6/24/1983,14,Pekin,IL,Milwaukee,12,,0,11,12,20,25,44,55,4,4,4,23,29,17,21,1,1,31,41,39,39,6,8,2,2,2,2,44,40,95,49,77,BKR,85909,86928,87947,0,0,0,0,0,None,,75
Troy,Taylor,75,174,PG,7/25/1993,12,El Monte,CA,Utah,0,Dislocated Shoulder,0,12,19,26,36,66,66,8,16,19,13,22,38,58,3,6,48,78,29,46,7,11,5,7,13,22,49,41,80,44,47,FWN,23781,25254,26726,28199,0,0,0,0,None,,38
John,Doggett,71,153,PG,12/24/1982,21,Stillwater,OK,Oklahoma,13,,0,18,21,17,18,41,48,9,9,10,58,62,43,50,20,20,14,17,16,20,8,10,12,15,5,6,92,42,70,26,41,OCB,23800,0,0,0,0,0,0,0,None,,50
Abram,Parker,75,190,PG,4/23/1982,23,Norfolk,VA,Ohio,11,Dislocated Finger,0,6,7,54,74,72,82,13,15,14,19,22,6,6,10,10,28,33,33,33,4,5,10,11,8,10,44,42,94,34,70,OCB,166467,172111,177756,0,0,0,0,0,None,,38
Jarrett,Unruh,73,176,PG,12/18/1973,22,Lubbock,TX,Oklahoma,23,Sprained Ankle,0,47,48,33,39,64,65,36,48,45,33,36,39,52,2,3,23,31,20,23,0,0,2,3,7,8,31,34,77,42,45,RNO,276730,292142,0,0,0,0,0,0,None,,20
Demarcus,Whittaker,76,183,SG,8/17/1980,12,Woodland,CA,Syracuse,16,Fractured Nose,0,24,30,36,47,69,72,0,0,0,48,51,23,23,12,12,19,19,10,10,8,9,2,3,22,23,39,36,78,44,85,MNE,166467,187275,0,0,0,0,0,2,None,,86
Chus,Guillen,79,213,SG,7/15/1988,20,Los Angeles,CA,Southern California,7,,0,5,7,41,49,69,79,9,9,9,22,32,31,31,3,3,14,17,25,26,12,14,4,5,4,5,34,42,83,41,86,WSK,184299,191590,0,0,0,0,0,1,None,,44
Neal,Ramos,71,158,PG,9/26/1996,2,Hudson,MA,Richmond,0,,0,23,35,34,38,51,53,16,23,21,14,15,7,9,10,10,39,58,14,15,0,0,19,23,14,21,53,47,85,48,94,TXL,20065,21305,22545,23785,0,0,0,0,None,,44
Fyodor,Kostina,73,203,PG,8/14/1984,13,Seltso,Russia,None,8,,0,21,25,11,15,37,45,22,22,26,19,19,21,27,4,5,47,47,43,43,4,4,4,6,5,5,46,67,97,63,95,BKR,215966,237563,259159,0,0,0,0,5,None,,43
Rudolph,Jones,72,173,PG,6/4/1988,5,Odessa,TX,None,5,,0,68,73,27,30,57,60,21,23,25,24,27,27,35,3,3,5,7,34,37,1,2,11,14,20,27,64,17,87,36,87,SFS,73871,79781,0,0,0,0,0,0,None,,32
Eliseo,Browning,75,191,SG,5/6/1988,24,Hamilton,OH,Miami-Ohio,8,,0,14,14,41,43,47,58,18,24,29,9,11,9,9,3,3,24,30,16,21,0,0,4,5,9,9,85,33,80,30,50,WSK,20000,0,0,0,0,0,0,0,None,,80
Markus,Williams,75,212,SG,6/26/1988,21,Toronto,Canada,None,5,,0,10,11,44,44,70,74,8,9,8,29,35,20,24,3,3,40,48,22,22,3,4,4,4,5,5,73,10,67,43,64,TXL,61364,67500,0,0,0,0,0,2,None,,8
Darius,Melo,79,202,PG,1/20/1988,14,Longview,TX,Texas,7,,0,5,6,16,22,52,52,4,4,4,32,36,29,29,3,3,19,22,22,22,5,6,0,0,5,7,88,58,70,37,46,CAN,18500,0,0,0,0,0,0,0,None,,65
Nicky,Harris,73,181,PG,4/1/1986,1,Alameda,CA,Brigham Young,10,,0,19,19,21,21,42,51,7,7,6,48,48,20,20,14,14,24,28,13,16,2,2,2,2,1,1,6,27,74,33,34,GRD,23800,0,0,0,0,0,0,0,None,,55
James,Harris,74,216,PG,4/22/1989,13,Marblehead,MA,Saint Joseph's,5,,0,12,14,28,32,52,62,34,34,39,34,39,47,60,12,13,17,17,5,6,9,9,5,5,14,14,42,41,77,45,83,SFS,165596,173988,182380,190772,199165,0,0,2,None,,93
Hector,Arsenault,75,201,SG,7/7/1993,21,Meridian,ID,Santa Clara,0,Dislocated Knee,0,8,13,8,13,40,43,16,27,28,35,62,7,10,5,9,38,69,7,11,4,6,7,12,8,13,54,13,68,33,73,D87,7600,11100,0,0,0,0,0,0,None,,60
Eloy,Rivera,72,215,PG,1/24/1984,35,San Jose,CA,Cal State Northridge,13,,0,7,9,12,13,39,43,15,17,18,41,57,7,9,1,2,70,70,46,46,23,23,1,1,4,5,95,49,73,48,66,T95,116184,121210,0,0,0,0,0,1,None,,93
James,Paiz,75,200,PG,3/7/1991,25,Freeport,IL,DePaul,5,,0,14,28,18,26,48,56,3,6,7,28,43,29,46,0,0,14,24,23,32,4,7,2,4,3,4,69,37,74,31,32,RIO,15500,0,0,0,0,0,0,0,None,,85
Darrick,Williams,75,160,SG,8/2/1988,32,Greenville,SC,College of Charleston,4,Sprained Knee,0,18,24,31,37,61,67,23,23,24,18,20,11,14,1,1,19,21,21,25,7,7,8,8,7,8,19,50,73,39,53,GRD,14100,0,0,0,0,0,0,0,None,,6
Bruce,Jones,74,168,PG,7/7/1996,34,Somerset,MA,Massachusetts,0,,0,31,54,14,21,48,51,25,45,38,13,24,6,11,1,2,29,49,9,15,1,2,1,2,11,15,47,38,74,58,53,D87,7600,11100,0,0,0,0,0,0,None,,93
Barry,Pierce,75,156,SG,12/16/1989,4,Barre,VT,None,3,,0,6,8,52,65,52,58,0,0,0,22,34,21,23,6,7,30,42,15,24,20,22,2,2,3,3,38,8,80,41,62,IAE,17002,0,0,0,0,0,0,3,None,,34
Gary,Rager,75,189,PG,5/15/1992,13,Pulaski,TN,Tennessee,4,,0,17,22,32,52,77,82,3,4,3,42,65,30,48,4,5,46,57,44,70,10,16,2,3,16,19,64,19,72,43,36,FA,0,0,0,0,0,0,0,0,None,,96
Gayle,Evans,70,196,PG,6/22/1992,25,Brigham City,UT,Weber State,4,,0,7,13,7,13,41,43,7,12,14,9,15,15,24,4,8,5,11,11,18,4,8,0,1,2,3,55,46,68,40,46,FA,0,0,0,0,0,0,0,0,None,,17
Joseph,King,74,219,PG,3/8/1990,25,McMinnville,TN,Western Carolina,2,,0,10,13,26,33,56,63,2,2,2,41,52,7,10,6,7,44,50,47,56,8,11,2,2,28,39,90,57,73,35,42,LAD,12900,0,0,0,0,0,0,0,None,,74
Lou,Buck,74,195,PG,9/16/1987,13,Mukwonago,WI,None,8,,0,25,26,23,30,53,60,25,29,24,35,37,18,20,5,5,13,14,19,22,4,5,17,17,23,23,51,47,85,49,73,CAN,120393,126773,133153,139533,0,0,0,1,None,,17
Gregory,Green,74,204,PG,4/18/1985,10,West Caldwell,NJ,Rhode Island,8,,0,1,1,13,16,44,46,42,43,51,38,38,8,8,7,8,6,8,10,14,2,2,2,2,23,31,48,18,69,21,64,FA,0,0,0,0,0,0,0,0,None,,91
Rodolfo,Linhares,72,152,PG,1/9/1986,5,Cachoeirinha,Brazil,None,10,,0,4,5,21,29,58,59,9,13,15,54,54,32,32,3,4,26,30,15,17,29,34,9,10,10,11,19,47,69,33,67,IAE,23800,0,0,0,0,0,0,0,None,,26
Rolland,Chalmers,75,181,PG,12/10/1982,34,Jersey City,NJ,Hartford,11,,0,61,61,40,44,48,58,45,45,52,25,33,10,13,5,7,45,59,3,3,26,32,2,3,12,12,36,21,92,48,97,WSK,350000,362430,0,0,0,0,0,1,None,,65
Mecys,Peciulis,74,199,PG,3/18/1989,30,Druskininkai,Lithuania,None,6,,0,3,5,14,22,49,52,12,18,16,18,24,25,29,6,8,23,32,6,7,1,1,10,15,18,23,10,33,70,28,58,FA,0,0,0,0,0,0,0,0,None,,62
Allen,Pierson,74,185,PG,5/27/1985,3,West Samoset,FL,Florida,11,,0,8,10,31,38,65,68,31,31,26,54,56,30,33,15,15,29,32,20,20,12,15,2,2,21,22,40,2,67,38,38,GRD,116184,0,0,0,0,0,0,6,None,,91
Bud,Wells,75,153,PG,2/9/1974,12,San Francisco,CA,Sacramento State,19,,0,6,8,34,46,73,76,13,13,12,18,21,32,32,5,5,10,12,25,29,8,8,7,9,3,4,31,29,67,39,47,T95,23800,0,0,0,0,0,0,0,None,,39
Howard,Anderson,78,201,PG,10/25/1985,22,Columbus city,GA,Georgia,8,Dislocated Knee,0,30,30,36,36,65,66,29,32,36,32,35,30,32,5,5,30,30,7,7,5,6,8,8,1,1,61,20,84,51,86,SCZ,259756,285732,311707,337683,0,0,0,1,None,,65
Richard,Martin,74,220,PG,2/11/1988,23,Chicago,IL,Illinois State,9,,0,11,12,27,30,51,60,35,47,41,9,13,10,11,6,6,9,10,22,30,2,2,10,13,4,5,87,63,68,35,43,FA,0,0,0,0,0,0,0,0,None,,51
Cristopher,Garcia,74,154,SG,8/23/1994,12,Clarksville,AR,North Texas,0,,0,3,5,38,65,80,80,30,45,46,32,48,11,18,2,3,29,47,22,30,7,13,0,0,9,14,81,25,67,50,78,RIO,12273,13500,14728,0,0,0,0,0,None,,4
Chris,Powell,74,187,SF,11/25/1991,20,Bozeman,MT,Gonzaga,3,,0,7,11,25,30,58,60,19,26,31,11,16,6,10,6,8,37,45,22,28,3,4,6,7,11,19,29,52,84,53,91,IAE,13500,0,0,0,0,0,0,0,None,,71
David,Hodges,75,210,PG,1/15/1985,23,Tulsa,OK,UAB,7,,0,14,14,30,37,54,67,16,19,20,29,29,9,10,12,12,50,55,71,88,4,4,7,10,49,49,7,9,95,48,55,GRD,206677,209140,211604,214067,0,0,0,4,None,,70
Gaylord,Davy,71,218,PG,8/24/1987,32,Towson,MD,Syracuse,4,,0,19,23,18,25,52,55,15,16,15,26,34,19,21,4,5,38,49,52,62,6,7,2,3,31,41,41,38,78,44,57,FWN,82988,91287,0,0,0,0,0,7,None,,62
Gregg,Menefee,73,202,PG,8/7/1986,2,Augusta-Richmond County,GA,Georgia Southern,7,Sprained Ankle,0,13,13,10,14,37,44,28,28,33,36,47,46,48,1,2,27,37,10,13,3,3,6,6,16,16,32,32,74,36,73,RIO,31984,34543,0,0,0,0,0,0,Player,,47
