FirstName,LastName,Height,Weight,Position,DOB,Uniform,City,State,College,Exp,Injury,TimeInjured,InsideScoring,PotInside,JumpShot,PotJumpShot,FtShot,PotFtShot,3pShot,Pot3pShot,3pUsage,Handling,PotHandling,Passing,PotPassing,PostDefense,PotPostDefense,PerimeterDefense,PotPerimeterDefense,Stealing,PotStealing,Blocking,PotBlocking,OReb,PotOReb,DReb,PotDReb,Fouling,Strength,Quickness,Jumping,Stamina,Team,Contract1,Contract2,Contract3,Contract4,Contract5,Contract6,Contract7,BirdYears,Option,Picname,InjuryAvoidance
Raymond,Lilley,80,211,SF,1/10/1991,26,Tulsa,OK,Tulsa,5,Sprained Knee,3,19,31,25,41,65,71,35,53,49,49,62,15,25,25,32,29,43,11,15,6,10,4,6,18,28,44,50,78,32,87,IAE,197665,206342,0,0,0,0,0,2,None,,52
Chris,McKenzie,77,218,PG,3/20/1995,16,Montgomery Village,MD,None,1,,0,3,3,37,46,57,63,28,44,39,28,45,8,9,19,24,5,7,21,29,15,22,3,3,4,5,88,48,63,48,42,WSK,7600,11100,0,0,0,0,0,0,None,,18
Regimantas,Nauiokas,77,200,SG,7/2/1980,17,Klaipeda,Lithuania,None,16,Broken Jaw,0,36,38,28,34,59,64,21,21,25,55,55,30,30,19,19,34,39,20,20,6,6,0,0,8,8,69,55,70,43,100,BKR,350000,378000,406000,0,0,0,0,0,Player,,18
Carl,Martin,77,227,SG,1/19/1985,2,North Miami Beach,FL,Coastal Carolina,8,Severe Migraines,0,13,16,24,27,48,58,10,10,10,42,44,2,2,10,11,37,40,33,34,16,18,24,24,10,10,17,64,87,25,96,IAE,184299,202729,221159,239589,0,0,0,0,None,,1
Gregory,Riojas,79,207,SF,12/15/1988,23,Sydney,Australia,None,8,Sprained Ankle,0,41,41,50,50,44,51,10,11,13,36,37,13,13,14,16,17,17,15,16,1,1,2,2,10,10,45,37,73,27,73,IDS,245159,266257,287356,308454,0,0,0,1,None,,58
Douglas,Rohde,77,188,SG,4/15/1993,2,Mesquite,TX,Texas,1,,0,3,4,13,23,46,53,16,28,29,29,46,17,32,4,5,21,38,30,51,4,7,2,3,3,5,44,30,73,62,91,BKR,8335,11100,0,0,0,0,0,0,None,,79
Herbert,Davis,80,192,SF,12/21/1996,11,Philadelphia,PA,None,1,,0,31,66,18,38,62,68,9,21,23,14,28,2,2,3,5,15,33,2,2,2,3,3,5,6,13,33,40,59,46,34,D87,7600,11100,0,0,0,0,0,0,None,,32
Mitch,Rodriguez,78,208,SF,3/19/1989,5,Edina,MN,Bradley,6,Sprained Knee,6,17,22,38,55,63,67,21,28,27,26,38,17,21,4,4,6,6,48,57,11,13,5,6,6,7,14,45,63,29,60,RIO,61364,63247,65130,0,0,0,0,5,None,,30
Patrick,Johnson,78,189,SG,8/5/1991,25,Huber Heights,OH,Vanderbilt,3,,0,6,7,45,45,73,86,10,11,15,13,15,8,11,10,10,17,20,23,27,4,4,5,5,2,2,54,41,56,19,71,MNE,12900,0,0,0,0,0,0,0,None,,87
Harold,Benson,77,184,SG,7/8/1992,20,Lorain,OH,Maryland,3,,0,10,22,14,23,50,53,7,14,15,10,20,5,7,2,2,5,10,12,21,1,1,7,14,10,18,32,65,58,31,57,FA,0,0,0,0,0,0,0,0,None,,47
Marvin,Johnson,74,160,PG,3/14/1996,12,New Britain,CT,Syracuse,0,,0,10,15,4,6,34,36,4,6,5,20,26,10,16,4,6,36,57,10,18,3,4,2,2,6,8,32,36,74,28,62,Draft,0,0,0,0,0,0,0,0,None,,23
Anastas,Sotomayor,77,215,SF,3/30/1992,24,San Francisco,CA,Stanford,4,Sprained Ankle,0,14,24,39,63,48,52,25,39,46,5,7,7,14,24,36,18,26,23,43,5,7,9,17,5,9,62,67,72,26,83,MNE,39239,0,0,0,0,0,0,3,None,,64
Buster,Daniel,77,208,SG,5/17/1988,4,Taylor,MI,Massachusetts,5,Stress Fracture,0,29,29,51,51,59,63,7,7,7,27,27,2,2,2,2,31,31,11,13,5,5,1,1,11,11,19,43,86,70,98,LAD,219781,247254,274726,302199,329672,0,0,0,None,,50
Jerry,Stein,80,222,SG,3/20/1983,17,Modesto,CA,San Francisco,11,,0,17,17,39,39,58,63,14,14,14,39,39,15,18,2,2,10,10,40,40,4,4,9,9,10,10,0,59,52,15,33,FA,0,0,0,0,0,0,0,0,None,,55
Orlando,Monge,77,196,SF,3/30/1985,18,Wheaton-Glenmont,MD,Maryland,10,,0,6,6,78,78,85,96,28,33,42,30,34,12,13,25,29,18,18,32,32,3,3,28,29,20,23,50,56,61,35,75,T95,0,0,0,0,0,0,0,0,None,,48
Aron,Behling,78,193,SF,10/25/1991,23,Eldorado,TX,Texas-San Antonio,4,,0,10,11,14,18,48,48,30,37,38,18,22,18,21,9,10,19,23,7,8,6,6,15,17,4,4,34,67,76,61,67,LAD,39239,0,0,0,0,0,0,3,None,,37
David,Nelson,83,227,PF,1/24/1995,51,Gainesville,FL,Tennessee Tech,0,,0,1,2,17,29,48,51,33,55,51,18,36,8,14,10,18,10,14,1,2,13,24,8,13,19,39,56,61,17,21,28,Draft,0,0,0,0,0,0,0,0,None,,81
Russ,Callahan,77,230,SG,7/15/1987,21,Corvallis,OR,Oregon,9,Concussion,0,11,13,63,73,69,76,69,69,70,32,35,5,5,3,3,44,51,6,6,4,4,6,6,12,12,1,70,85,34,65,SFS,300000,311085,322169,0,0,0,0,2,None,,9
Gary,Goodrich,78,203,SG,4/15/1994,2,Santa Fe,NM,New Mexico State,1,,0,13,22,23,44,71,74,0,0,0,19,35,3,4,8,19,40,75,9,20,1,1,11,18,16,32,64,59,57,48,83,OCB,8335,11100,0,0,0,0,0,0,None,,62
Demetrius,Durkin,87,228,C,2/27/1998,41,Ogden,UT,UNLV,0,,0,5,12,8,14,38,44,0,0,0,19,35,0,1,24,54,1,2,9,16,19,34,14,25,16,29,51,47,6,33,32,Draft,0,0,0,0,0,0,0,0,None,,87
Kirk,Rodriguez,77,196,SF,7/16/1993,33,Arlington,TX,Texas,2,Broken Foot,0,6,10,68,89,71,73,11,18,20,31,50,12,18,6,10,22,33,21,38,2,2,4,6,5,7,59,35,63,18,81,MNE,14727,16568,18409,0,0,0,0,1,None,,55
Charles,Baker,75,195,SF,8/7/1987,3,Dallas,TX,Houston,9,,0,9,9,42,44,47,60,21,25,26,26,26,8,8,13,13,16,16,32,33,13,15,3,3,6,6,86,31,87,80,85,BKR,175382,0,0,0,0,0,0,4,None,,52
Ralph,Davis,74,224,SG,1/26/1986,23,Ephrata,PA,Kent State,12,,0,36,37,29,32,62,62,0,0,0,17,17,4,4,8,10,13,14,22,25,26,26,8,8,40,42,37,55,59,37,43,FA,0,0,0,0,0,0,0,0,None,,59
Ulysses,Moore,79,224,SG,8/11/1985,20,Kent,WA,Eastern Washington,10,Torn Ligament,0,5,5,14,14,41,44,29,32,33,39,46,7,7,4,4,24,24,54,54,8,8,14,14,5,5,92,21,86,56,98,MNE,206677,227345,248012,268680,289348,310016,0,7,None,,50
Derek,Canada,78,218,SG,12/6/1992,25,Auburn Hills,MI,Duke,1,Stiff Neck,0,33,48,27,43,49,52,5,7,6,8,11,7,23,2,11,34,58,25,43,4,6,10,18,5,8,41,32,73,59,91,RNO,32203,34815,37427,40039,0,0,0,0,None,,25
William,Campbell,77,194,SG,12/8/1986,27,New York,NY,None,9,Broken Foot,0,17,19,15,15,39,45,31,31,27,13,16,13,13,7,8,56,56,16,18,3,3,22,22,0,0,89,26,66,84,69,RIO,0,0,0,0,0,0,0,0,None,,68
John,Collins,74,222,PG,7/28/1996,13,Allentown,PA,Syracuse,1,Stress Fracture,0,38,38,18,21,50,54,12,12,18,10,13,16,17,10,11,28,31,21,23,8,8,2,2,5,5,38,42,79,56,98,SCZ,16598,18673,20748,22822,0,0,0,0,None,,58
Marvin,Williams,76,226,SG,7/1/1985,25,Chalmette,LA,New Orleans,12,Groin Pull,0,49,52,14,15,44,46,33,37,33,5,5,15,15,10,10,15,15,5,5,29,33,9,11,48,48,28,46,79,65,99,FWN,0,0,0,0,0,0,0,0,None,,61
Malcolm,Tyson,76,190,SG,6/3/1990,27,Irving,TX,Texas,7,,0,3,3,35,35,53,58,5,5,6,19,19,8,8,7,8,41,44,9,9,10,12,1,1,11,15,43,77,59,19,76,FA,0,0,0,0,0,0,0,0,None,,59
Omar,Chase,77,210,SG,12/9/1995,4,Kansas City,MO,Missouri State,0,,0,4,13,23,41,41,43,0,0,0,25,44,15,27,3,11,16,30,25,48,7,10,10,17,5,6,36,71,57,30,39,GRD,0,0,0,0,0,0,0,0,None,,68
Truman,Beasley,79,228,SF,10/21/1990,20,Porterville,CA,Brigham Young,4,Bulging Disc,0,12,12,54,54,81,83,44,44,55,51,51,15,15,5,5,7,7,7,7,8,8,1,1,13,13,34,45,58,30,68,CAN,65229,0,0,0,0,0,0,3,None,,45
Tad,Lamontagne,76,207,SG,1/27/1994,3,Honolulu,HI,Hawaii,1,,0,7,19,11,24,42,44,14,20,17,38,53,12,25,5,13,36,49,3,4,4,5,7,8,19,29,40,69,57,41,36,FA,0,0,0,0,0,0,0,0,None,,20
Andrew,Tupper,76,192,SF,4/29/1987,24,Milwaukee,WI,North Texas,8,,0,8,8,30,33,58,63,19,20,19,19,20,11,11,11,12,7,7,12,12,0,0,14,14,9,9,34,39,69,52,98,FWN,73636,74153,0,0,0,0,0,2,None,,92
Caleb,Carpio,72,194,SG,3/27/1988,30,Detroit,MI,Bradley,6,Broken Foot,0,27,27,44,50,69,80,19,22,19,11,12,5,5,1,1,46,46,25,26,9,9,14,15,15,15,25,26,61,29,51,FA,0,0,0,0,0,0,0,0,None,,54
Kris,Wessel,78,196,SG,1/26/1987,30,New York,NY,Syracuse,9,Broken Arm,0,25,29,48,60,73,90,27,27,24,39,39,10,11,5,5,55,59,79,79,7,7,6,6,5,5,13,40,69,39,67,D87,300000,324000,348000,372000,396000,420000,0,0,None,,10
Charles,Houston,74,179,PG,7/13/1996,32,Midland,MI,Wisconsin,0,,0,6,9,40,62,75,79,10,22,18,10,16,13,22,1,1,22,45,22,48,1,1,0,1,1,3,57,11,69,29,66,Draft,0,0,0,0,0,0,0,0,None,,8
Brian,Bowman,80,225,PF,6/13/1996,44,Meeker,CO,New Mexico State,0,,0,5,6,5,9,38,39,8,14,15,12,16,8,11,10,13,1,2,1,2,2,3,39,57,33,44,48,57,31,37,35,Draft,0,0,0,0,0,0,0,0,None,,5
Carroll,Hefner,75,195,PG,8/27/1985,8,Ridgecrest,CA,Saint Mary's,8,,0,21,21,50,52,77,85,20,21,22,17,22,19,19,8,8,17,17,36,36,3,3,1,1,26,27,78,55,60,55,33,ERI,120393,132432,0,0,0,0,0,6,None,,91
Chris,Lamothe,78,184,SG,2/11/1994,16,Tulsa,OK,Oklahoma,1,Ruptured Disc,0,15,33,20,38,49,60,6,13,11,18,26,10,25,2,8,23,47,3,5,4,11,7,12,24,45,92,61,84,46,100,TXL,14820,15031,15242,0,0,0,0,0,None,,6
Harold,Walker,75,196,SG,2/8/1989,10,Riviera Beach,MD,Fairleigh Dickinson,7,Dislocated Shoulder,0,5,5,83,83,84,93,8,9,10,16,17,6,8,2,2,24,25,15,17,9,10,25,32,12,18,61,36,61,46,82,IDS,21540,23263,0,0,0,0,0,0,None,,85
Buster,Jansen,78,203,SG,5/11/1990,31,Palm Coast,FL,Tennessee,4,Sprained Knee,0,23,26,84,84,70,82,5,5,5,14,16,16,16,11,11,35,39,19,21,10,10,5,5,10,11,50,37,64,34,93,SCZ,69608,0,0,0,0,0,0,3,None,,50
Stanley,Scott,73,214,PG,3/13/1995,24,La Follette,TN,Vanderbilt,2,,0,37,59,18,27,53,57,27,34,31,1,1,22,29,5,9,25,41,10,16,6,10,8,11,8,9,1,65,66,20,70,IDS,11100,12900,0,0,0,0,0,1,None,,23
Zheng,Wong,82,231,PF,10/3/1995,55,Shanghai,China,None,0,,0,8,19,13,23,27,31,0,0,0,16,34,5,10,4,8,0,1,8,14,4,8,6,10,5,11,91,54,11,32,22,Draft,0,0,0,0,0,0,0,0,None,,17
John,Bettencourt,77,220,SG,10/16/1987,31,Lancaster,PA,Florida,5,,0,8,8,52,53,67,71,24,24,19,6,6,2,2,9,9,27,29,22,22,7,7,9,10,25,25,23,55,51,36,46,FA,0,0,0,0,0,0,0,0,None,,78
John,Villasenor,78,178,SF,4/8/1992,22,Glendale,CA,Akron,5,,0,31,37,29,33,59,63,1,1,1,14,21,6,6,9,10,33,38,29,36,4,5,4,6,7,10,15,58,62,27,81,D87,74102,83365,92628,0,0,0,0,2,None,,45
Timothy,Calfee,77,174,SF,12/29/1987,1,Cortland,NY,North Carolina,9,,0,13,16,51,51,59,62,0,0,0,10,12,29,30,29,29,11,13,5,5,8,10,13,15,23,27,89,43,58,44,72,D87,0,0,0,0,0,0,0,0,None,,2
Jason,Hall,83,232,PF,6/29/1995,34,Hempstead,NY,Princeton,0,,0,12,22,16,26,50,56,7,12,11,10,19,8,13,15,33,4,9,24,41,30,55,9,17,9,18,52,63,41,75,51,Draft,0,0,0,0,0,0,0,0,None,,58
Larry,Wilson,78,175,SG,4/7/1983,2,Nowata,OK,Illinois State,12,Bruised Hip,0,20,25,47,47,69,77,33,38,38,50,50,9,10,3,3,50,50,3,3,4,4,4,4,20,20,45,40,62,32,52,WSK,276730,0,0,0,0,0,0,6,None,,15
Darrin,Jackson,75,173,PG,1/22/1996,35,Colona,IL,Campbell,1,Sprained Knee,7,7,14,58,78,45,49,12,14,13,21,27,25,35,8,20,29,40,9,12,23,31,7,7,6,7,80,55,90,87,59,ERI,29230,32153,35076,37999,0,0,0,0,None,,54
Emmett,James,73,207,SG,7/23/1984,13,Olney,IL,Morehead State,10,,0,33,33,45,46,50,53,28,34,27,36,36,9,9,11,13,8,10,18,20,11,11,5,6,28,31,42,58,73,30,67,IDS,88923,0,0,0,0,0,0,1,None,,63
Israel,Smith,74,178,SG,1/6/1996,23,Cleveland,OH,Winthrop,1,,0,21,40,52,76,44,48,10,15,16,17,22,30,43,6,13,28,41,8,12,9,12,3,3,2,2,66,42,70,17,59,SCZ,7600,11100,0,0,0,0,0,0,None,,98
Wu,Xú,72,173,PG,12/18/1985,10,Shanghai,China,None,11,Sprained Knee,0,33,42,45,48,71,78,0,0,0,35,37,6,6,4,4,24,28,66,66,8,8,3,3,11,11,60,50,92,83,59,LAD,247316,278230,0,0,0,0,0,0,None,,23
Harold,Schaub,74,177,PG,12/4/1988,24,Florence-Graham,CA,San Diego State,4,Broken Ankle,0,16,18,41,55,70,84,12,15,16,49,61,15,16,2,2,50,50,26,33,1,1,11,13,15,18,64,39,88,45,100,T95,54647,0,0,0,0,0,0,3,None,,31
Richard,Perez,72,209,PG,10/20/1981,30,Buechel,KY,None,12,Scratched Cornea,0,26,26,22,22,48,53,12,12,11,53,53,30,32,13,13,8,9,25,26,8,8,5,5,3,3,12,30,65,31,55,FA,0,0,0,0,0,0,0,0,None,,71
Morgan,Collins,75,214,PG,11/15/1986,14,Oakdale,CA,Cal State Fullerton,9,,0,10,10,29,32,60,62,5,5,4,48,54,19,19,4,4,17,17,16,16,3,3,9,9,4,4,42,29,77,50,59,FA,0,0,0,0,0,0,0,0,None,,33
Rickey,Tyler,75,172,SG,3/22/1984,33,Memphis,TN,Auburn,13,Sprained Wrist,0,27,31,25,29,57,58,38,38,37,12,12,20,21,23,23,17,17,45,46,11,13,5,5,12,14,38,52,65,24,49,ERI,23800,0,0,0,0,0,0,0,None,,68
Dennis,Leigh,75,202,SG,3/20/1991,33,Colesville,MD,Maryland,7,Sprained Wrist,0,24,33,65,83,64,74,0,0,0,32,40,5,5,5,5,47,61,15,17,8,9,6,7,18,21,54,28,80,32,88,CAN,146152,150988,155824,160659,0,0,0,2,None,,51
Frank,Burt,79,186,PG,12/13/1986,21,Gary,IN,Binghamton,8,Strained Back,0,16,16,41,41,70,71,17,18,17,57,57,29,29,11,14,51,51,11,11,5,6,5,6,7,8,12,19,81,29,62,IDS,231890,255079,278268,301457,324646,0,0,0,None,,40
Elliot,Anderson,75,207,PG,11/29/1990,11,Livingston,CA,Stanford,3,,0,7,7,26,26,59,59,7,7,10,23,23,28,28,2,2,27,27,29,29,4,4,0,0,1,1,43,11,75,25,69,FA,0,0,0,0,0,0,0,0,None,,40
Otto,Haddad,73,193,PG,1/31/1997,22,Hyattsville,MD,VCU,1,Sprained Knee,0,13,16,33,36,61,66,16,20,24,35,40,12,13,15,17,39,57,26,30,5,6,5,5,10,13,61,6,69,55,44,SFS,8335,11100,0,0,0,0,0,0,None,,81
Irving,Moody,74,174,PG,12/23/1978,31,Wichita,KS,Arkansas,14,Sprained Knee,0,19,19,51,59,84,88,46,47,54,41,41,43,45,2,2,30,30,27,31,6,6,7,7,14,15,75,24,70,26,43,IAE,270538,276646,0,0,0,0,0,7,None,,93
Vito,Rodas,75,220,PG,5/9/1986,13,Victor,NY,Columbia,11,Bruised Jaw,0,12,13,31,38,61,68,32,32,37,42,49,10,11,5,5,13,13,3,3,5,5,16,16,1,1,36,19,65,24,76,MNE,23800,0,0,0,0,0,0,0,None,,28
Zou,Tann,72,180,PG,5/19/1988,24,Yangjiang,China,None,10,,0,14,15,23,23,48,53,17,17,16,24,30,27,30,6,7,10,13,10,10,6,6,4,4,28,28,50,43,74,28,71,FA,0,0,0,0,0,0,0,0,None,,73
Rudolph,Williams,73,202,PG,3/31/1987,33,Joppatowne,MD,Georgetown,6,,0,24,24,17,17,45,47,14,18,15,63,63,41,41,3,3,20,22,15,17,24,24,2,2,23,28,71,4,64,20,61,FWN,15500,0,0,0,0,0,0,0,None,,58
Alfonso,Burke,84,235,C,2/18/1995,50,Eufaula,OK,Nebraska,0,,0,22,29,36,46,38,40,0,0,0,16,22,19,21,35,39,9,10,3,5,41,45,38,50,37,49,2,83,28,59,56,Draft,0,0,0,0,0,0,0,0,None,,98
Troy,Taylor,75,177,PG,7/25/1993,12,El Monte,CA,Utah,1,Dislocated Shoulder,0,13,19,28,36,66,66,9,16,19,14,22,43,58,4,6,57,78,34,46,8,11,6,7,14,22,52,42,80,44,51,FWN,23781,25254,26726,28199,0,0,0,0,None,,38
John,Doggett,71,159,PG,12/24/1982,21,Stillwater,OK,Oklahoma,14,,0,19,20,18,18,39,48,8,8,10,62,62,47,48,19,19,15,16,17,19,9,10,13,15,6,6,97,37,64,23,48,FA,0,0,0,0,0,0,0,0,None,,50
Abram,Parker,75,190,PG,4/23/1982,23,Norfolk,VA,Ohio,12,Torn Abdominal Muscle,0,7,7,62,71,75,82,14,14,14,20,22,6,6,9,9,30,31,32,32,5,5,10,10,9,9,45,42,92,24,64,OCB,166467,172111,177756,0,0,0,0,0,None,,38
Jarrett,Unruh,73,177,PG,12/18/1973,22,Lubbock,TX,Oklahoma,24,Broken Finger,0,45,45,35,37,62,65,40,46,45,35,36,44,50,3,3,25,29,21,22,0,0,3,3,8,8,32,34,72,37,41,RNO,276730,292142,0,0,0,0,0,0,None,,20
Demarcus,Whittaker,76,184,PG,8/17/1980,12,Woodland,CA,Syracuse,17,Fractured Nose,0,27,30,40,48,70,72,0,0,0,50,51,23,23,12,12,20,20,10,10,9,9,3,3,22,22,38,36,71,44,84,MNE,166467,187275,0,0,0,0,0,2,None,,86
Chus,Guillen,79,216,SF,7/15/1988,20,Los Angeles,CA,Southern California,8,Torn Abdominal Muscle,0,6,7,44,49,66,79,9,9,9,24,32,31,31,3,3,15,17,26,26,13,14,5,5,5,5,33,42,83,41,90,WSK,184299,191590,0,0,0,0,0,1,None,,44
Neal,Ramos,71,160,PG,9/26/1996,2,Hudson,MA,Richmond,1,,0,24,35,36,38,53,53,17,23,21,15,15,8,9,10,10,44,58,15,15,0,0,20,23,15,21,54,47,85,48,99,TXL,20065,21305,22545,23785,0,0,0,0,None,,44
Fyodor,Kostina,73,203,PG,8/14/1984,13,Seltso,Russia,None,9,Strained Back,0,22,24,12,14,36,45,21,21,26,19,19,24,26,5,5,46,46,41,41,4,4,5,6,5,5,47,55,97,63,100,BKR,215966,237563,259159,0,0,0,0,5,None,,43
Rudolph,Jones,72,174,PG,6/4/1988,5,Odessa,TX,None,6,,0,71,73,28,30,59,60,22,23,25,27,27,30,35,3,3,6,7,37,37,2,2,12,14,21,27,61,17,87,36,90,SFS,73871,79781,0,0,0,0,0,0,None,,32
Eliseo,Browning,75,192,SG,5/6/1988,24,Hamilton,OH,Miami-Ohio,9,Bruised Hip,0,14,14,43,43,47,58,19,24,29,9,11,9,9,3,3,27,30,17,21,0,0,5,5,9,9,88,33,80,30,55,WSK,20000,0,0,0,0,0,0,0,None,,80
Markus,Williams,75,212,PG,6/26/1988,21,Toronto,Canada,None,6,,0,11,11,44,44,72,74,9,9,8,31,35,21,24,3,3,43,48,22,22,3,4,4,4,5,5,77,10,67,43,67,TXL,61364,67500,0,0,0,0,0,2,None,,8
Darius,Melo,79,203,PG,1/20/1988,14,Longview,TX,Texas,8,,0,6,6,17,22,52,52,4,4,4,34,36,29,29,3,3,20,22,22,22,6,6,0,0,6,7,91,58,70,37,52,FA,0,0,0,0,0,0,0,0,None,,65
Nicky,Harris,73,183,PG,4/1/1986,1,Alameda,CA,Brigham Young,11,,0,19,19,21,21,42,51,7,7,6,48,48,20,20,14,14,27,28,14,16,2,2,2,2,1,1,6,27,67,33,43,FA,0,0,0,0,0,0,0,0,None,,55
James,Harris,74,218,SF,4/22/1989,13,Marblehead,MA,Saint Joseph's,6,,0,13,14,30,32,50,62,34,34,38,37,39,52,60,13,13,17,17,6,6,9,9,5,5,14,14,42,41,77,46,88,SFS,165596,173988,182380,190772,199165,0,0,2,None,,93
Hector,Arsenault,75,201,PG,7/7/1993,21,Meridian,ID,Santa Clara,1,Jammed Finger,0,9,13,9,13,42,43,18,27,28,40,62,8,10,6,9,44,69,8,11,5,6,8,12,9,13,53,14,68,33,76,D87,7600,11100,0,0,0,0,0,0,None,,60
Eloy,Rivera,72,215,PG,1/24/1984,35,San Jose,CA,Cal State Northridge,14,,0,8,9,13,13,40,43,16,17,18,46,57,8,8,2,2,67,67,46,46,22,22,1,1,5,5,98,36,66,46,70,T95,116184,121210,0,0,0,0,0,1,None,,93
James,Paiz,75,200,PG,3/7/1991,25,Freeport,IL,DePaul,6,,0,15,28,20,26,50,56,4,6,7,31,43,34,46,0,0,15,24,25,32,5,7,3,4,4,4,70,39,74,32,37,RIO,15500,0,0,0,0,0,0,0,None,,85
Darrick,Williams,75,173,SG,8/2/1988,32,Greenville,SC,College of Charleston,5,Sprained Knee,0,19,24,33,37,58,67,23,23,24,19,20,12,14,1,1,20,21,22,25,7,7,8,8,8,8,20,50,73,39,55,GRD,14100,0,0,0,0,0,0,0,None,,6
Bruce,Jones,74,171,PG,7/7/1996,34,Somerset,MA,Massachusetts,1,,0,33,54,15,21,49,51,27,45,38,14,24,7,11,2,2,34,49,10,15,2,2,2,2,12,15,47,39,75,58,60,D87,7600,11100,0,0,0,0,0,0,None,,93
Barry,Pierce,75,165,SG,12/16/1989,4,Barre,VT,None,4,Jammed Finger,0,7,8,56,65,50,58,0,0,0,24,34,22,23,7,7,33,42,16,24,21,22,2,2,3,3,37,10,80,44,71,IAE,17002,0,0,0,0,0,0,3,None,,34
Gary,Rager,75,191,PG,5/15/1992,1,Pulaski,TN,Tennessee,4,,0,18,22,36,52,81,82,4,4,3,49,65,35,48,4,5,50,57,49,70,10,16,3,3,17,19,63,21,73,43,43,BKR,0,0,0,0,0,0,0,0,None,,96
Mihec,Acman,80,239,SF,6/10/1995,3,Ptuj,Slovenia,None,0,,0,14,26,15,20,44,50,0,0,0,5,9,3,5,6,10,24,43,10,14,5,7,26,34,9,12,42,64,39,20,65,Draft,0,0,0,0,0,0,0,0,None,,35
Joseph,King,74,220,SF,3/8/1990,25,McMinnville,TN,Western Carolina,3,,0,11,13,28,33,57,63,2,2,2,46,52,8,10,7,7,48,50,51,56,9,11,2,2,29,39,92,59,73,36,50,LAD,12900,0,0,0,0,0,0,0,None,,74
Lou,Buck,74,196,PG,9/16/1987,13,Mukwonago,WI,None,9,Broken Foot,26,26,26,26,30,51,60,28,29,24,37,37,19,20,5,5,14,14,20,22,5,5,17,17,23,23,53,47,74,40,77,CAN,120393,126773,133153,139533,0,0,0,1,None,,17
Ervin,Burnett,79,192,SF,8/30/1996,32,Barrie,Canada,None,0,,0,30,35,20,25,52,55,5,6,7,47,59,2,3,23,29,45,60,34,38,14,17,12,18,13,17,37,71,35,38,66,Draft,0,0,0,0,0,0,0,0,None,,10
Rodolfo,Linhares,72,160,PG,1/9/1986,5,Cachoeirinha,Brazil,None,11,,0,5,5,24,29,58,59,10,13,15,54,54,32,32,4,4,28,30,16,17,30,34,10,10,11,11,18,47,63,28,70,FA,0,0,0,0,0,0,0,0,None,,26
Edmund,Crane,76,181,SG,7/25/1995,7,Tampa,FL,Maryland-East Shore,0,,0,5,9,18,46,68,76,20,38,44,3,5,6,14,3,7,5,9,4,8,9,20,1,2,7,14,41,63,59,26,55,Draft,0,0,0,0,0,0,0,0,None,,19
Doug,Allen,79,219,PG,3/11/1996,4,San Antonio,TX,Houston,0,,0,9,22,23,48,65,73,5,10,10,9,17,25,47,1,3,24,44,12,31,0,1,5,11,4,9,53,59,86,53,76,Draft,0,0,0,0,0,0,0,0,None,,63
Allen,Pierson,74,186,PG,5/27/1985,3,West Samoset,FL,Florida,12,Patellar Tendanitis,0,9,10,33,40,63,68,32,32,27,56,56,32,34,14,14,30,32,19,19,13,15,2,2,22,23,38,0,64,31,43,GRD,116184,0,0,0,0,0,0,6,None,,91
Brian,Rayburn,77,198,SG,12/27/1996,31,Memphis,TN,Vanderbilt,0,,0,14,35,25,56,79,86,16,41,41,20,51,12,30,2,4,14,30,0,1,1,1,4,7,4,9,74,42,75,74,54,Draft,0,0,0,0,0,0,0,0,None,,64
Howard,Anderson,78,203,PG,10/25/1985,22,Columbus city,GA,Georgia,9,Dislocated Knee,0,30,30,36,36,64,66,31,32,36,35,35,32,32,5,5,30,30,7,7,6,6,8,8,1,1,62,20,84,49,88,SCZ,259756,285732,311707,337683,0,0,0,1,None,,65
Richard,Martin,74,220,PG,2/11/1988,11,Chicago,IL,Illinois State,10,,0,11,12,29,30,49,60,39,47,41,10,13,11,11,6,6,10,10,24,30,2,2,10,13,4,5,92,63,68,32,49,FA,0,0,0,0,0,0,0,0,None,,51
Cristopher,Garcia,74,155,PG,8/23/1994,12,Clarksville,AR,North Texas,1,,0,4,12,44,74,77,80,34,51,46,36,48,13,27,3,10,33,52,24,33,8,15,0,0,10,16,83,26,68,50,85,RIO,12273,13500,14728,0,0,0,0,0,None,,4
Chris,Powell,74,193,PG,11/25/1991,20,Bozeman,MT,Gonzaga,4,,0,8,11,27,30,56,60,21,26,31,12,16,7,10,7,8,39,45,24,28,4,4,7,7,12,19,31,53,85,53,93,IAE,13500,0,0,0,0,0,0,0,None,,71
David,Hodges,75,210,SG,1/15/1985,23,Tulsa,OK,UAB,8,Inflamed Appendix,0,13,13,32,35,54,67,17,18,20,29,29,9,9,11,11,52,52,79,83,4,4,8,10,47,47,7,8,95,48,58,GRD,206677,209140,211604,214067,0,0,0,4,None,,70
Gaylord,Davy,71,218,PG,8/24/1987,32,Towson,MD,Syracuse,5,,0,20,23,19,25,54,55,16,16,15,29,34,20,21,5,5,43,49,59,62,7,7,3,3,32,41,41,38,76,39,61,FWN,82988,91287,0,0,0,0,0,7,None,,62
Gregg,Menefee,73,203,PG,8/7/1986,2,Augusta-Richmond County,GA,Georgia Southern,8,Sprained Ankle,0,13,13,11,14,38,44,28,28,33,41,47,48,48,2,2,30,37,11,13,3,3,6,6,16,16,33,32,71,30,73,RIO,31984,0,0,0,0,0,0,0,None,,47
